"GO.ID","Term","Annotated","Significant","Expected","Pvalue","Adj.Pvalue"
"GO:0050789","regulation of biological process",5695,231,198.59,"0.38607",1
"GO:0031668","cellular response to extracellular stimu...",303,17,10.57,"0.38675",1
"GO:0019359","nicotinamide nucleotide biosynthetic pro...",64,3,2.23,"0.38699",1
"GO:0010380","regulation of chlorophyll biosynthetic p...",64,3,2.23,"0.38699",1
"GO:0010646","regulation of cell communication",778,41,27.13,"0.38887",1
"GO:0036211","protein modification process",2572,121,89.69,"0.39022",1
"GO:0006464","cellular protein modification process",2572,121,89.69,"0.39022",1
"GO:0002694","regulation of leukocyte activation",14,1,0.49,"0.39173",1
"GO:0071918","urea transmembrane transport",14,1,0.49,"0.39173",1
"GO:0006022","aminoglycan metabolic process",14,1,0.49,"0.39173",1
"GO:1902182","shoot apical meristem development",14,1,0.49,"0.39173",1
"GO:0061085","regulation of histone H3-K27 methylation",14,1,0.49,"0.39173",1
"GO:0010469","regulation of signaling receptor activit...",14,1,0.49,"0.39173",1
"GO:0009554","megasporogenesis",14,1,0.49,"0.39173",1
"GO:0045292","mRNA cis splicing, via spliceosome",14,1,0.49,"0.39173",1
"GO:0010120","camalexin biosynthetic process",14,1,0.49,"0.39173",1
"GO:0052317","camalexin metabolic process",14,1,0.49,"0.39173",1
"GO:0007187","G protein-coupled receptor signaling pat...",14,1,0.49,"0.39173",1
"GO:0007188","adenylate cyclase-modulating G protein-c...",14,1,0.49,"0.39173",1
"GO:0016559","peroxisome fission",14,1,0.49,"0.39173",1
"GO:2000036","regulation of stem cell population maint...",14,1,0.49,"0.39173",1
"GO:0006105","succinate metabolic process",14,1,0.49,"0.39173",1
"GO:0001736","establishment of planar polarity",14,1,0.49,"0.39173",1
"GO:0001738","morphogenesis of a polarized epithelium",14,1,0.49,"0.39173",1
"GO:0050879","multicellular organismal movement",14,1,0.49,"0.39173",1
"GO:1901652","response to peptide",14,1,0.49,"0.39173",1
"GO:0046513","ceramide biosynthetic process",14,1,0.49,"0.39173",1
"GO:0051674","localization of cell",91,4,3.17,"0.39229",1
"GO:0048870","cell motility",91,4,3.17,"0.39229",1
"GO:0048468","cell development",559,21,19.49,"0.39417",1
"GO:1901463","regulation of tetrapyrrole biosynthetic ...",65,3,2.27,"0.39647",1
"GO:0019363","pyridine nucleotide biosynthetic process",65,3,2.27,"0.39647",1
"GO:2000145","regulation of cell motility",39,2,1.36,"0.39664",1
"GO:0009838","abscission",39,2,1.36,"0.39664",1
"GO:0030334","regulation of cell migration",39,2,1.36,"0.39664",1
"GO:0016579","protein deubiquitination",39,2,1.36,"0.39664",1
"GO:0002758","innate immune response-activating signal...",39,2,1.36,"0.39664",1
"GO:0072593","reactive oxygen species metabolic proces...",173,7,6.03,"0.39902",1
"GO:0034249","negative regulation of cellular amide me...",92,4,3.21,"0.40022",1
"GO:0009627","systemic acquired resistance",92,4,3.21,"0.40022",1
"GO:0000160","phosphorelay signal transduction system",174,7,6.07,"0.40475",1
"GO:0051783","regulation of nuclear division",66,3,2.3,"0.40592",1
"GO:0051716","cellular response to stimulus",3465,155,120.83,"0.40605",1
"GO:0002684","positive regulation of immune system pro...",147,6,5.13,"0.40660",1
"GO:0034285","response to disaccharide",120,5,4.18,"0.40791",1
"GO:0009744","response to sucrose",120,5,4.18,"0.40791",1
"GO:0016128","phytosteroid metabolic process",40,2,1.39,"0.40897",1
"GO:0040012","regulation of locomotion",40,2,1.39,"0.40897",1
"GO:0009851","auxin biosynthetic process",40,2,1.39,"0.40897",1
"GO:0010162","seed dormancy process",40,2,1.39,"0.40897",1
"GO:0022611","dormancy process",40,2,1.39,"0.40897",1
"GO:0045727","positive regulation of translation",40,2,1.39,"0.40897",1
"GO:0006900","vesicle budding from membrane",40,2,1.39,"0.40897",1
"GO:0046395","carboxylic acid catabolic process",188,10,6.56,"0.41109",1
"GO:0016054","organic acid catabolic process",188,10,6.56,"0.41109",1
"GO:0009920","cell plate formation involved in plant-t...",15,1,0.52,"0.41296",1
"GO:0001522","pseudouridine synthesis",15,1,0.52,"0.41296",1
"GO:0032968","positive regulation of transcription elo...",15,1,0.52,"0.41296",1
"GO:0050686","negative regulation of mRNA processing",15,1,0.52,"0.41296",1
"GO:0006561","proline biosynthetic process",15,1,0.52,"0.41296",1
"GO:0007507","heart development",15,1,0.52,"0.41296",1
"GO:0006572","tyrosine catabolic process",15,1,0.52,"0.41296",1
"GO:0010600","regulation of auxin biosynthetic process",15,1,0.52,"0.41296",1
"GO:0040009","regulation of growth rate",15,1,0.52,"0.41296",1
"GO:0046471","phosphatidylglycerol metabolic process",15,1,0.52,"0.41296",1
"GO:0032796","uropod organization",15,1,0.52,"0.41296",1
"GO:0051554","flavonol metabolic process",15,1,0.52,"0.41296",1
"GO:0051555","flavonol biosynthetic process",15,1,0.52,"0.41296",1
"GO:0046112","nucleobase biosynthetic process",15,1,0.52,"0.41296",1
"GO:0035264","multicellular organism growth",15,1,0.52,"0.41296",1
"GO:0055001","muscle cell development",15,1,0.52,"0.41296",1
"GO:0019217","regulation of fatty acid metabolic proce...",15,1,0.52,"0.41296",1
"GO:0015012","heparan sulfate proteoglycan biosyntheti...",15,1,0.52,"0.41296",1
"GO:0043618","regulation of transcription from RNA pol...",15,1,0.52,"0.41296",1
"GO:0043393","regulation of protein binding",15,1,0.52,"0.41296",1
"GO:0034461","uropod retraction",15,1,0.52,"0.41296",1
"GO:0032351","negative regulation of hormone metabolic...",15,1,0.52,"0.41296",1
"GO:0032353","negative regulation of hormone biosynthe...",15,1,0.52,"0.41296",1
"GO:0030201","heparan sulfate proteoglycan metabolic p...",15,1,0.52,"0.41296",1
"GO:0032147","activation of protein kinase activity",67,3,2.34,"0.41533",1
"GO:0035966","response to topologically incorrect prot...",67,3,2.34,"0.41533",1
"GO:0010286","heat acclimation",67,3,2.34,"0.41533",1
"GO:0036503","ERAD pathway",67,3,2.34,"0.41533",1
"GO:2001141","regulation of RNA biosynthetic process",2070,95,72.18,"0.41873",1
"GO:1903506","regulation of nucleic acid-templated tra...",2070,95,72.18,"0.41873",1
"GO:0051051","negative regulation of transport",41,2,1.43,"0.42118",1
"GO:0009827","plant-type cell wall modification",41,2,1.43,"0.42118",1
"GO:0035239","tube morphogenesis",41,2,1.43,"0.42118",1
"GO:0046839","phospholipid dephosphorylation",41,2,1.43,"0.42118",1
"GO:0003006","developmental process involved in reprod...",1897,68,66.15,"0.42231",1
"GO:0050794","regulation of cellular process",5133,213,178.99,"0.42237",1
"GO:0071900","regulation of protein serine/threonine k...",68,3,2.37,"0.42469",1
"GO:1903530","regulation of secretion by cell",68,3,2.37,"0.42469",1
"GO:0030182","neuron differentiation",68,3,2.37,"0.42469",1
"GO:1902531","regulation of intracellular signal trans...",178,7,6.21,"0.42766",1
"GO:0006972","hyperosmotic response",96,4,3.35,"0.43173",1
"GO:0031335","regulation of sulfur amino acid metaboli...",16,1,0.56,"0.43345",1
"GO:2000379","positive regulation of reactive oxygen s...",16,1,0.56,"0.43345",1
"GO:0042451","purine nucleoside biosynthetic process",16,1,0.56,"0.43345",1
"GO:0033143","regulation of intracellular steroid horm...",16,1,0.56,"0.43345",1
"GO:0007569","cell aging",16,1,0.56,"0.43345",1
"GO:0018106","peptidyl-histidine phosphorylation",16,1,0.56,"0.43345",1
"GO:0043903","regulation of interspecies interactions ...",16,1,0.56,"0.43345",1
"GO:0006000","fructose metabolic process",16,1,0.56,"0.43345",1
"GO:0033206","meiotic cytokinesis",16,1,0.56,"0.43345",1
"GO:0009700","indole phytoalexin biosynthetic process",16,1,0.56,"0.43345",1
"GO:0120032","regulation of plasma membrane bounded ce...",16,1,0.56,"0.43345",1
"GO:0032786","positive regulation of DNA-templated tra...",16,1,0.56,"0.43345",1
"GO:0010363","regulation of plant-type hypersensitive ...",16,1,0.56,"0.43345",1
"GO:0010364","regulation of ethylene biosynthetic proc...",16,1,0.56,"0.43345",1
"GO:0010375","stomatal complex patterning",16,1,0.56,"0.43345",1
"GO:0060491","regulation of cell projection assembly",16,1,0.56,"0.43345",1
"GO:0046129","purine ribonucleoside biosynthetic proce...",16,1,0.56,"0.43345",1
"GO:0015791","polyol transport",16,1,0.56,"0.43345",1
"GO:0016098","monoterpenoid metabolic process",16,1,0.56,"0.43345",1
"GO:0016099","monoterpenoid biosynthetic process",16,1,0.56,"0.43345",1
"GO:0006493","protein O-linked glycosylation",16,1,0.56,"0.43345",1
"GO:0046217","indole phytoalexin metabolic process",16,1,0.56,"0.43345",1
"GO:0007164","establishment of tissue polarity",16,1,0.56,"0.43345",1
"GO:2000023","regulation of lateral root development",16,1,0.56,"0.43345",1
"GO:0034394","protein localization to cell surface",16,1,0.56,"0.43345",1
"GO:0071491","cellular response to red light",16,1,0.56,"0.43345",1
"GO:1900911","regulation of olefin biosynthetic proces...",16,1,0.56,"0.43345",1
"GO:1900908","regulation of olefin metabolic process",16,1,0.56,"0.43345",1
"GO:0006783","heme biosynthetic process",16,1,0.56,"0.43345",1
"GO:0016477","cell migration",69,3,2.41,"0.43399",1
"GO:0051046","regulation of secretion",69,3,2.41,"0.43399",1
"GO:0090056","regulation of chlorophyll metabolic proc...",69,3,2.41,"0.43399",1
"GO:0048574","long-day photoperiodism, flowering",69,3,2.41,"0.43399",1
"GO:0045087","innate immune response",491,23,17.12,"0.43496",1
"GO:0097659","nucleic acid-templated transcription",2158,98,75.25,"0.43770",1
"GO:0009873","ethylene-activated signaling pathway",152,6,5.3,"0.43776",1
"GO:0006955","immune response",549,25,19.14,"0.43932",1
"GO:0002831","regulation of response to biotic stimulu...",264,10,9.21,"0.44038",1
"GO:0009968","negative regulation of signal transducti...",321,12,11.19,"0.44444",1
"GO:0032101","regulation of response to external stimu...",293,11,10.22,"0.44482",1
"GO:0035601","protein deacylation",43,2,1.5,"0.44519",1
"GO:0010103","stomatal complex morphogenesis",43,2,1.5,"0.44519",1
"GO:0002757","immune response-activating signal transd...",43,2,1.5,"0.44519",1
"GO:0009312","oligosaccharide biosynthetic process",43,2,1.5,"0.44519",1
"GO:0042364","water-soluble vitamin biosynthetic proce...",43,2,1.5,"0.44519",1
"GO:0098732","macromolecule deacylation",43,2,1.5,"0.44519",1
"GO:1901701","cellular response to oxygen-containing c...",1061,51,37,"0.44715",1
"GO:0043094","cellular metabolic compound salvage",98,4,3.42,"0.44733",1
"GO:0044403","symbiotic process",126,5,4.39,"0.44925",1
"GO:0009606","tropism",126,5,4.39,"0.44925",1
"GO:0044242","cellular lipid catabolic process",154,6,5.37,"0.45014",1
"GO:0071695","anatomical structure maturation",238,9,8.3,"0.45019",1
"GO:0040007","growth",1002,36,34.94,"0.45088",1
"GO:1901575","organic substance catabolic process",1428,69,49.8,"0.45201",1
"GO:0071417","cellular response to organonitrogen comp...",71,3,2.48,"0.45243",1
"GO:1901401","regulation of tetrapyrrole metabolic pro...",71,3,2.48,"0.45243",1
"GO:0006739","NADP metabolic process",17,1,0.59,"0.45323",1
"GO:0032411","positive regulation of transporter activ...",17,1,0.59,"0.45323",1
"GO:0032414","positive regulation of ion transmembrane...",17,1,0.59,"0.45323",1
"GO:0043476","pigment accumulation",17,1,0.59,"0.45323",1
"GO:0006882","cellular zinc ion homeostasis",17,1,0.59,"0.45323",1
"GO:0006020","inositol metabolic process",17,1,0.59,"0.45323",1
"GO:0080001","mucilage extrusion from seed coat",17,1,0.59,"0.45323",1
"GO:0006525","arginine metabolic process",17,1,0.59,"0.45323",1
"GO:0016137","glycoside metabolic process",17,1,0.59,"0.45323",1
"GO:0031268","pseudopodium organization",17,1,0.59,"0.45323",1
"GO:0033750","ribosome localization",17,1,0.59,"0.45323",1
"GO:1900056","negative regulation of leaf senescence",17,1,0.59,"0.45323",1
"GO:0051016","barbed-end actin filament capping",17,1,0.59,"0.45323",1
"GO:0006649","phospholipid transfer to membrane",17,1,0.59,"0.45323",1
"GO:0035107","appendage morphogenesis",17,1,0.59,"0.45323",1
"GO:0000054","ribosomal subunit export from nucleus",17,1,0.59,"0.45323",1
"GO:0031038","myosin II filament organization",17,1,0.59,"0.45323",1
"GO:0072659","protein localization to plasma membrane",17,1,0.59,"0.45323",1
"GO:0046898","response to cycloheximide",17,1,0.59,"0.45323",1
"GO:1900457","regulation of brassinosteroid mediated s...",17,1,0.59,"0.45323",1
"GO:0050865","regulation of cell activation",17,1,0.59,"0.45323",1
"GO:0043327","chemotaxis to cAMP",17,1,0.59,"0.45323",1
"GO:0071484","cellular response to light intensity",17,1,0.59,"0.45323",1
"GO:0090354","regulation of auxin metabolic process",17,1,0.59,"0.45323",1
"GO:0010033","response to organic substance",2794,118,97.43,"0.45571",1
"GO:0045089","positive regulation of innate immune res...",127,5,4.43,"0.45608",1
"GO:0048229","gametophyte development",550,20,19.18,"0.45623",1
"GO:0001558","regulation of cell growth",240,9,8.37,"0.46011",1
"GO:0090627","plant epidermal cell differentiation",240,9,8.37,"0.46011",1
"GO:0048444","floral organ morphogenesis",72,3,2.51,"0.46155",1
"GO:0010054","trichoblast differentiation",157,6,5.47,"0.46861",1
"GO:0010026","trichome differentiation",157,6,5.47,"0.46861",1
"GO:0042214","terpene metabolic process",45,2,1.57,"0.46863",1
"GO:0034097","response to cytokine",45,2,1.57,"0.46863",1
"GO:0030641","regulation of cellular pH",45,2,1.57,"0.46863",1
"GO:0017001","antibiotic catabolic process",45,2,1.57,"0.46863",1
"GO:0030433","ubiquitin-dependent ERAD pathway",45,2,1.57,"0.46863",1
"GO:0043622","cortical microtubule organization",45,2,1.57,"0.46863",1
"GO:0051453","regulation of intracellular pH",45,2,1.57,"0.46863",1
"GO:0001505","regulation of neurotransmitter levels",73,3,2.55,"0.47061",1
"GO:0002239","response to oomycetes",73,3,2.55,"0.47061",1
"GO:0048699","generation of neurons",73,3,2.55,"0.47061",1
"GO:0009959","negative gravitropism",18,1,0.63,"0.47232",1
"GO:0019674","NAD metabolic process",18,1,0.63,"0.47232",1
"GO:0034243","regulation of transcription elongation f...",18,1,0.63,"0.47232",1
"GO:0042168","heme metabolic process",18,1,0.63,"0.47232",1
"GO:0035335","peptidyl-tyrosine dephosphorylation",18,1,0.63,"0.47232",1
"GO:0010371","regulation of gibberellin biosynthetic p...",18,1,0.63,"0.47232",1
"GO:0060992","response to fungicide",18,1,0.63,"0.47232",1
"GO:0048736","appendage development",18,1,0.63,"0.47232",1
"GO:0009610","response to symbiotic fungus",18,1,0.63,"0.47232",1
"GO:0015840","urea transport",18,1,0.63,"0.47232",1
"GO:0006903","vesicle targeting",18,1,0.63,"0.47232",1
"GO:0010150","leaf senescence",186,7,6.49,"0.47309",1
"GO:0051336","regulation of hydrolase activity",158,6,5.51,"0.47472",1
"GO:0009739","response to gibberellin",186,12,6.49,"0.47776",1
"GO:0046165","alcohol biosynthetic process",74,3,2.58,"0.47960",1
"GO:0010431","seed maturation",74,3,2.58,"0.47960",1
"GO:0048571","long-day photoperiodism",74,3,2.58,"0.47960",1
"GO:0033993","response to lipid",1189,55,41.46,"0.47972",1
"GO:0009247","glycolipid biosynthetic process",46,2,1.6,"0.48013",1
"GO:2000070","regulation of response to water deprivat...",46,2,1.6,"0.48013",1
"GO:0048024","regulation of mRNA splicing, via spliceo...",46,2,1.6,"0.48013",1
"GO:0002764","immune response-regulating signaling pat...",46,2,1.6,"0.48013",1
"GO:0043085","positive regulation of catalytic activit...",273,10,9.52,"0.48254",1
"GO:0044770","cell cycle phase transition",131,5,4.57,"0.48313",1
"GO:0062012","regulation of small molecule metabolic p...",131,5,4.57,"0.48313",1
"GO:0051193","regulation of cofactor metabolic process",103,4,3.59,"0.48568",1
"GO:0080036","regulation of cytokinin-activated signal...",19,1,0.66,"0.49074",1
"GO:0051055","negative regulation of lipid biosyntheti...",19,1,0.66,"0.49074",1
"GO:0009828","plant-type cell wall loosening",19,1,0.66,"0.49074",1
"GO:0009074","aromatic amino acid family catabolic pro...",19,1,0.66,"0.49074",1
"GO:0036230","granulocyte activation",19,1,0.66,"0.49074",1
"GO:0002274","myeloid leukocyte activation",19,1,0.66,"0.49074",1
"GO:0002275","myeloid cell activation involved in immu...",19,1,0.66,"0.49074",1
"GO:0052314","phytoalexin metabolic process",19,1,0.66,"0.49074",1
"GO:0052315","phytoalexin biosynthetic process",19,1,0.66,"0.49074",1
"GO:0009395","phospholipid catabolic process",19,1,0.66,"0.49074",1
"GO:0043620","regulation of DNA-templated transcriptio...",19,1,0.66,"0.49074",1
"GO:0030166","proteoglycan biosynthetic process",19,1,0.66,"0.49074",1
"GO:2000652","regulation of secondary cell wall biogen...",19,1,0.66,"0.49074",1
"GO:0051972","regulation of telomerase activity",19,1,0.66,"0.49074",1
"GO:0071466","cellular response to xenobiotic stimulus",19,1,0.66,"0.49074",1
"GO:0007088","regulation of mitotic nuclear division",47,2,1.64,"0.49148",1
"GO:0031175","neuron projection development",47,2,1.64,"0.49148",1
"GO:0034765","regulation of ion transmembrane transpor...",47,2,1.64,"0.49148",1
"GO:0050777","negative regulation of immune response",47,2,1.64,"0.49148",1
"GO:0044087","regulation of cellular component biogene...",275,10,9.59,"0.49183",1
"GO:0006779","porphyrin-containing compound biosynthet...",104,4,3.63,"0.49323",1
"GO:0048438","floral whorl development",247,9,8.61,"0.49457",1
"GO:0009845","seed germination",247,9,8.61,"0.49457",1
"GO:0045859","regulation of protein kinase activity",133,5,4.64,"0.49648",1
"GO:0046700","heterocycle catabolic process",346,15,12.07,"0.49662",1
"GO:0046777","protein autophosphorylation",362,13,12.62,"0.49704",1
"GO:0071407","cellular response to organic cyclic comp...",306,11,10.67,"0.50254",1
"GO:0010506","regulation of autophagy",48,2,1.67,"0.50267",1
"GO:0034762","regulation of transmembrane transport",48,2,1.67,"0.50267",1
"GO:0003013","circulatory system process",134,5,4.67,"0.50311",1
"GO:0045088","regulation of innate immune response",192,7,6.7,"0.50656",1
"GO:0019953","sexual reproduction",221,8,7.71,"0.50794",1
"GO:0033014","tetrapyrrole biosynthetic process",106,4,3.7,"0.50817",1
"GO:0043473","pigmentation",20,1,0.7,"0.50852",1
"GO:0010044","response to aluminum ion",20,1,0.7,"0.50852",1
"GO:0048455","stamen formation",20,1,0.7,"0.50852",1
"GO:0030026","cellular manganese ion homeostasis",20,1,0.7,"0.50852",1
"GO:0042135","neurotransmitter catabolic process",20,1,0.7,"0.50852",1
"GO:0045332","phospholipid translocation",20,1,0.7,"0.50852",1
"GO:0010444","guard mother cell differentiation",20,1,0.7,"0.50852",1
"GO:0032527","protein exit from endoplasmic reticulum",20,1,0.7,"0.50852",1
"GO:0015804","neutral amino acid transport",20,1,0.7,"0.50852",1
"GO:0060211","regulation of nuclear-transcribed mRNA p...",20,1,0.7,"0.50852",1
"GO:0010207","photosystem II assembly",20,1,0.7,"0.50852",1
"GO:0045833","negative regulation of lipid metabolic p...",20,1,0.7,"0.50852",1
"GO:1900151","regulation of nuclear-transcribed mRNA c...",20,1,0.7,"0.50852",1
"GO:0009403","toxin biosynthetic process",20,1,0.7,"0.50852",1
"GO:0002252","immune effector process",135,5,4.71,"0.50970",1
"GO:0031347","regulation of defense response",366,13,12.76,"0.51316",1
"GO:0006354","DNA-templated transcription, elongation",49,2,1.71,"0.51370",1
"GO:0042538","hyperosmotic salinity response",78,3,2.72,"0.51482",1
"GO:0046394","carboxylic acid biosynthetic process",626,22,21.83,"0.51661",1
"GO:0016053","organic acid biosynthetic process",626,22,21.83,"0.51661",1
"GO:0022414","reproductive process",2208,77,77,"0.51944",1
"GO:0032774","RNA biosynthetic process",2171,98,75.7,"0.52053",1
"GO:0009863","salicylic acid mediated signaling pathwa...",79,3,2.75,"0.52342",1
"GO:0022008","neurogenesis",79,3,2.75,"0.52342",1
"GO:0051289","protein homotetramerization",50,2,1.74,"0.52456",1
"GO:0010563","negative regulation of phosphorus metabo...",50,2,1.74,"0.52456",1
"GO:0009251","glucan catabolic process",50,2,1.74,"0.52456",1
"GO:0007584","response to nutrient",50,2,1.74,"0.52456",1
"GO:0044247","cellular polysaccharide catabolic proces...",50,2,1.74,"0.52456",1
"GO:0045936","negative regulation of phosphate metabol...",50,2,1.74,"0.52456",1
"GO:0043068","positive regulation of programmed cell d...",50,2,1.74,"0.52456",1
"GO:0044003","modulation by symbiont of host process",50,2,1.74,"0.52456",1
"GO:0009901","anther dehiscence",21,1,0.73,"0.52569",1
"GO:0006863","purine nucleobase transport",21,1,0.73,"0.52569",1
"GO:0097035","regulation of membrane lipid distributio...",21,1,0.73,"0.52569",1
"GO:0034204","lipid translocation",21,1,0.73,"0.52569",1
"GO:0006570","tyrosine metabolic process",21,1,0.73,"0.52569",1
"GO:0018202","peptidyl-histidine modification",21,1,0.73,"0.52569",1
"GO:1901957","regulation of cutin biosynthetic process",21,1,0.73,"0.52569",1
"GO:0071712","ER-associated misfolded protein cataboli...",21,1,0.73,"0.52569",1
"GO:0042775","mitochondrial ATP synthesis coupled elec...",21,1,0.73,"0.52569",1
"GO:1904823","purine nucleobase transmembrane transpor...",21,1,0.73,"0.52569",1
"GO:0015693","magnesium ion transport",21,1,0.73,"0.52569",1
"GO:0071428","rRNA-containing ribonucleoprotein comple...",21,1,0.73,"0.52569",1
"GO:0051094","positive regulation of developmental pro...",225,8,7.85,"0.52839",1
"GO:0010119","regulation of stomatal movement",109,4,3.8,"0.53022",1
"GO:0048437","floral organ development",313,11,10.91,"0.53301",1
"GO:0090698","post-embryonic plant morphogenesis",255,9,8.89,"0.53319",1
"GO:0050832","defense response to fungus",458,16,15.97,"0.53360",1
"GO:0000003","reproduction",2217,77,77.31,"0.53515",1
"GO:0018958","phenol-containing compound metabolic pro...",51,2,1.78,"0.53526",1
"GO:0043200","response to amino acid",51,2,1.78,"0.53526",1
"GO:0050778","positive regulation of immune response",139,5,4.85,"0.53571",1
"GO:0050801","ion homeostasis",430,15,14.99,"0.53710",1
"GO:1903311","regulation of mRNA metabolic process",110,4,3.84,"0.53746",1
"GO:0006855","drug transmembrane transport",140,5,4.88,"0.54211",1
"GO:0009913","epidermal cell differentiation",22,1,0.77,"0.54225",1
"GO:0010050","vegetative phase change",22,1,0.77,"0.54225",1
"GO:0033962","cytoplasmic mRNA processing body assembl...",22,1,0.77,"0.54225",1
"GO:0043406","positive regulation of MAP kinase activi...",22,1,0.77,"0.54225",1
"GO:0008544","epidermis development",22,1,0.77,"0.54225",1
"GO:1905622","negative regulation of leaf development",22,1,0.77,"0.54225",1
"GO:0048448","stamen morphogenesis",22,1,0.77,"0.54225",1
"GO:0006521","regulation of cellular amino acid metabo...",22,1,0.77,"0.54225",1
"GO:0033238","regulation of cellular amine metabolic p...",22,1,0.77,"0.54225",1
"GO:0035435","phosphate ion transmembrane transport",22,1,0.77,"0.54225",1
"GO:0009833","plant-type primary cell wall biogenesis",22,1,0.77,"0.54225",1
"GO:0015770","sucrose transport",22,1,0.77,"0.54225",1
"GO:2000573","positive regulation of DNA biosynthetic ...",22,1,0.77,"0.54225",1
"GO:0007281","germ cell development",22,1,0.77,"0.54225",1
"GO:0051156","glucose 6-phosphate metabolic process",22,1,0.77,"0.54225",1
"GO:0046434","organophosphate catabolic process",111,4,3.87,"0.54464",1
"GO:0010556","regulation of macromolecule biosynthetic...",2329,103,81.21,"0.54486",1
"GO:0044283","small molecule biosynthetic process",838,29,29.22,"0.54525",1
"GO:0098656","anion transmembrane transport",345,12,12.03,"0.54536",1
"GO:0042157","lipoprotein metabolic process",52,2,1.81,"0.54580",1
"GO:0050776","regulation of immune response",229,8,7.99,"0.54853",1
"GO:1901292","nucleoside phosphate catabolic process",82,3,2.86,"0.54872",1
"GO:0002376","immune system process",639,27,22.28,"0.54882",1
"GO:0010468","regulation of gene expression",2545,110,88.75,"0.54993",1
"GO:0048581","negative regulation of post-embryonic de...",171,6,5.96,"0.55202",1
"GO:0006873","cellular ion homeostasis",230,8,8.02,"0.55351",1
"GO:0043549","regulation of kinase activity",142,5,4.95,"0.55479",1
"GO:0048523","negative regulation of cellular process",1431,55,49.9,"0.55518",1
"GO:0040008","regulation of growth",435,15,15.17,"0.55542",1
"GO:0043270","positive regulation of ion transport",53,2,1.85,"0.55616",1
"GO:0051817","modulation of process of other organism ...",53,2,1.85,"0.55616",1
"GO:1902533","positive regulation of intracellular sig...",53,2,1.85,"0.55616",1
"GO:0018208","peptidyl-proline modification",83,3,2.89,"0.55698",1
"GO:0097305","response to alcohol",881,40,30.72,"0.55789",1
"GO:0010022","meristem determinacy",23,1,0.8,"0.55824",1
"GO:0051272","positive regulation of cellular componen...",23,1,0.8,"0.55824",1
"GO:0007035","vacuolar acidification",23,1,0.8,"0.55824",1
"GO:0010582","floral meristem determinacy",23,1,0.8,"0.55824",1
"GO:0008655","pyrimidine-containing compound salvage",23,1,0.8,"0.55824",1
"GO:0009862","systemic acquired resistance, salicylic ...",23,1,0.8,"0.55824",1
"GO:0032784","regulation of DNA-templated transcriptio...",23,1,0.8,"0.55824",1
"GO:0009875","pollen-pistil interaction",23,1,0.8,"0.55824",1
"GO:0042773","ATP synthesis coupled electron transport",23,1,0.8,"0.55824",1
"GO:0015766","disaccharide transport",23,1,0.8,"0.55824",1
"GO:0015772","oligosaccharide transport",23,1,0.8,"0.55824",1
"GO:0043065","positive regulation of apoptotic process",23,1,0.8,"0.55824",1
"GO:0055071","manganese ion homeostasis",23,1,0.8,"0.55824",1
"GO:0006446","regulation of translational initiation",23,1,0.8,"0.55824",1
"GO:0051452","intracellular pH reduction",23,1,0.8,"0.55824",1
"GO:0034308","primary alcohol metabolic process",23,1,0.8,"0.55824",1
"GO:0071236","cellular response to antibiotic",113,4,3.94,"0.55883",1
"GO:0009628","response to abiotic stimulus",2647,120,92.3,"0.56078",1
"GO:0042542","response to hydrogen peroxide",143,5,4.99,"0.56107",1
"GO:0016125","sterol metabolic process",84,3,2.93,"0.56514",1
"GO:0010154","fruit development",933,32,32.53,"0.56614",1
"GO:0090329","regulation of DNA-dependent DNA replicat...",54,2,1.88,"0.56636",1
"GO:0050684","regulation of mRNA processing",54,2,1.88,"0.56636",1
"GO:0035295","tube development",54,2,1.88,"0.56636",1
"GO:0090068","positive regulation of cell cycle proces...",54,2,1.88,"0.56636",1
"GO:0035821","modulation of process of other organism",54,2,1.88,"0.56636",1
"GO:0009416","response to light stimulus",911,46,31.77,"0.56719",1
"GO:0009737","response to abscisic acid",854,39,29.78,"0.56729",1
"GO:0071369","cellular response to ethylene stimulus",174,6,6.07,"0.56913",1
"GO:1901000","regulation of response to salt stress",52,6,1.81,"0.57072",1
"GO:0009914","hormone transport",204,7,7.11,"0.57112",1
"GO:0071241","cellular response to inorganic substance",204,7,7.11,"0.57112",1
"GO:0104004","cellular response to environmental stimu...",226,12,7.88,"0.57205",1
"GO:0071214","cellular response to abiotic stimulus",226,12,7.88,"0.57205",1
"GO:0010029","regulation of seed germination",115,4,4.01,"0.57278",1
"GO:0044089","positive regulation of cellular componen...",115,4,4.01,"0.57278",1
"GO:0046467","membrane lipid biosynthetic process",85,3,2.96,"0.57321",1
"GO:0015893","drug transport",145,5,5.06,"0.57349",1
"GO:0009944","polarity specification of adaxial/abaxia...",24,1,0.84,"0.57366",1
"GO:0033169","histone H3-K9 demethylation",24,1,0.84,"0.57366",1
"GO:0006801","superoxide metabolic process",24,1,0.84,"0.57366",1
"GO:0031152","aggregation involved in sorocarp develop...",24,1,0.84,"0.57366",1
"GO:1990778","protein localization to cell periphery",24,1,0.84,"0.57366",1
"GO:0046131","pyrimidine ribonucleoside metabolic proc...",24,1,0.84,"0.57366",1
"GO:0031062","positive regulation of histone methylati...",24,1,0.84,"0.57366",1
"GO:0031033","myosin filament organization",24,1,0.84,"0.57366",1
"GO:1900376","regulation of secondary metabolite biosy...",24,1,0.84,"0.57366",1
"GO:0006119","oxidative phosphorylation",24,1,0.84,"0.57366",1
