"GO.ID","Term","Annotated","Significant","Expected","Pvalue","Adj.Pvalue"
"GO:0045332","phospholipid translocation",20,2,1.03,"0.27535",1
"GO:2000045","regulation of G1/S transition of mitotic...",20,2,1.03,"0.27535",1
"GO:0048582","positive regulation of post-embryonic de...",120,8,6.18,"0.27719",1
"GO:0080147","root hair cell development",120,8,6.18,"0.27719",1
"GO:1901000","regulation of response to salt stress",52,4,2.68,"0.27876",1
"GO:0044728","DNA methylation or demethylation",103,7,5.3,"0.27996",1
"GO:0030163","protein catabolic process",686,39,35.32,"0.28108",1
"GO:0016102","diterpenoid biosynthetic process",86,6,4.43,"0.28178",1
"GO:0060429","epithelium development",69,5,3.55,"0.28191",1
"GO:0006623","protein targeting to vacuole",36,3,1.85,"0.28252",1
"GO:0022411","cellular component disassembly",139,9,7.16,"0.28785",1
"GO:0048284","organelle fusion",139,9,7.16,"0.28785",1
"GO:0006796","phosphate-containing compound metabolic ...",2143,116,110.33,"0.28935",1
"GO:0010054","trichoblast differentiation",157,10,8.08,"0.28992",1
"GO:0044843","cell cycle G1/S phase transition",53,4,2.73,"0.29042",1
"GO:0045787","positive regulation of cell cycle",87,6,4.48,"0.29076",1
"GO:0003006","developmental process involved in reprod...",1897,103,97.66,"0.29199",1
"GO:0010154","fruit development",933,52,48.03,"0.29283",1
"GO:0001667","ameboidal-type cell migration",21,2,1.08,"0.29478",1
"GO:0006954","inflammatory response",21,2,1.08,"0.29478",1
"GO:0009942","longitudinal axis specification",21,2,1.08,"0.29478",1
"GO:0010077","maintenance of inflorescence meristem id...",21,2,1.08,"0.29478",1
"GO:0016109","tetraterpenoid biosynthetic process",21,2,1.08,"0.29478",1
"GO:0016117","carotenoid biosynthetic process",21,2,1.08,"0.29478",1
"GO:0018202","peptidyl-histidine modification",21,2,1.08,"0.29478",1
"GO:0034204","lipid translocation",21,2,1.08,"0.29478",1
"GO:0042144","vacuole fusion, non-autophagic",21,2,1.08,"0.29478",1
"GO:0051014","actin filament severing",21,2,1.08,"0.29478",1
"GO:0097035","regulation of membrane lipid distributio...",21,2,1.08,"0.29478",1
"GO:0097576","vacuole fusion",21,2,1.08,"0.29478",1
"GO:0009199","ribonucleoside triphosphate metabolic pr...",140,9,7.21,"0.29491",1
"GO:0042592","homeostatic process",728,41,37.48,"0.29578",1
"GO:0051336","regulation of hydrolase activity",158,10,8.13,"0.29657",1
"GO:0000289","nuclear-transcribed mRNA poly(A) tail sh...",37,3,1.9,"0.29679",1
"GO:0007155","cell adhesion",37,3,1.9,"0.29679",1
"GO:0022610","biological adhesion",37,3,1.9,"0.29679",1
"GO:0050821","protein stabilization",37,3,1.9,"0.29679",1
"GO:0051098","regulation of binding",37,3,1.9,"0.29679",1
"GO:0097164","ammonium ion metabolic process",37,3,1.9,"0.29679",1
"GO:0071236","cellular response to antibiotic",88,6,4.53,"0.29981",1
"GO:0006890","retrograde vesicle-mediated transport, G...",71,5,3.66,"0.30215",1
"GO:0071359","cellular response to dsRNA",71,5,3.66,"0.30215",1
"GO:0008015","blood circulation",54,4,2.78,"0.30215",1
"GO:0090068","positive regulation of cell cycle proces...",54,4,2.78,"0.30215",1
"GO:2000012","regulation of auxin polar transport",54,4,2.78,"0.30215",1
"GO:0048469","cell maturation",159,10,8.19,"0.30326",1
"GO:0051259","protein complex oligomerization",159,10,8.19,"0.30326",1
"GO:0048827","phyllome development",694,39,35.73,"0.30650",1
"GO:0009736","cytokinin-activated signaling pathway",89,6,4.58,"0.30890",1
"GO:1901565","organonitrogen compound catabolic proces...",845,47,43.5,"0.30962",1
"GO:0009887","animal organ morphogenesis",38,3,1.96,"0.31109",1
"GO:0048579","negative regulation of long-day photoper...",38,3,1.96,"0.31109",1
"GO:0051017","actin filament bundle assembly",38,3,1.96,"0.31109",1
"GO:0061572","actin filament bundle organization",38,3,1.96,"0.31109",1
"GO:0071731","response to nitric oxide",38,3,1.96,"0.31109",1
"GO:0097366","response to bronchodilator",38,3,1.96,"0.31109",1
"GO:0055080","cation homeostasis",361,21,18.59,"0.31256",1
"GO:0006304","DNA modification",107,7,5.51,"0.31289",1
"GO:0009817","defense response to fungus, incompatible...",55,4,2.83,"0.31393",1
"GO:0010208","pollen wall assembly",55,4,2.83,"0.31393",1
"GO:0085029","extracellular matrix assembly",55,4,2.83,"0.31393",1
"GO:0007265","Ras protein signal transduction",22,2,1.13,"0.31414",1
"GO:0009608","response to symbiont",22,2,1.13,"0.31414",1
"GO:0015770","sucrose transport",22,2,1.13,"0.31414",1
"GO:0015996","chlorophyll catabolic process",22,2,1.13,"0.31414",1
"GO:0031099","regeneration",22,2,1.13,"0.31414",1
"GO:0046149","pigment catabolic process",22,2,1.13,"0.31414",1
"GO:0048562","embryonic organ morphogenesis",22,2,1.13,"0.31414",1
"GO:0051156","glucose 6-phosphate metabolic process",22,2,1.13,"0.31414",1
"GO:0042545","cell wall modification",90,6,4.63,"0.31805",1
"GO:0010374","stomatal complex development",73,5,3.76,"0.32260",1
"GO:0055067","monovalent inorganic cation homeostasis",162,10,8.34,"0.32355",1
"GO:0008356","asymmetric cell division",39,3,2.01,"0.32542",1
"GO:1903829","positive regulation of cellular protein ...",39,3,2.01,"0.32542",1
"GO:0006487","protein N-linked glycosylation",56,4,2.88,"0.32575",1
"GO:0006767","water-soluble vitamin metabolic process",56,4,2.88,"0.32575",1
"GO:0071368","cellular response to cytokinin stimulus",91,6,4.68,"0.32723",1
"GO:0048366","leaf development",495,28,25.48,"0.32965",1
"GO:0046165","alcohol biosynthetic process",74,5,3.81,"0.33288",1
"GO:0019725","cellular homeostasis",347,20,17.86,"0.33312",1
"GO:0006610","ribosomal protein import into nucleus",23,2,1.18,"0.33337",1
"GO:0009862","systemic acquired resistance, salicylic ...",23,2,1.18,"0.33337",1
"GO:0015766","disaccharide transport",23,2,1.18,"0.33337",1
"GO:0015772","oligosaccharide transport",23,2,1.18,"0.33337",1
"GO:0033275","actin-myosin filament sliding",23,2,1.18,"0.33337",1
"GO:0035304","regulation of protein dephosphorylation",23,2,1.18,"0.33337",1
"GO:0042136","neurotransmitter biosynthetic process",23,2,1.18,"0.33337",1
"GO:0043666","regulation of phosphoprotein phosphatase...",23,2,1.18,"0.33337",1
"GO:0072488","ammonium transmembrane transport",23,2,1.18,"0.33337",1
"GO:0006305","DNA alkylation",92,6,4.74,"0.33645",1
"GO:0006306","DNA methylation",92,6,4.74,"0.33645",1
"GO:0006749","glutathione metabolic process",57,4,2.93,"0.33760",1
"GO:0071470","cellular response to osmotic stress",57,4,2.93,"0.33760",1
"GO:0051603","proteolysis involved in cellular protein...",572,32,29.45,"0.33783",1
"GO:0055114","oxidation-reduction process",1348,73,69.4,"0.33929",1
"GO:0006497","protein lipidation",40,3,2.06,"0.33974",1
"GO:0006879","cellular iron ion homeostasis",40,3,2.06,"0.33974",1
"GO:0010162","seed dormancy process",40,3,2.06,"0.33974",1
"GO:0022611","dormancy process",40,3,2.06,"0.33974",1
"GO:0042158","lipoprotein biosynthetic process",40,3,2.06,"0.33974",1
"GO:0051129","negative regulation of cellular componen...",201,12,10.35,"0.34075",1
"GO:1901361","organic cyclic compound catabolic proces...",386,22,19.87,"0.34160",1
"GO:0072527","pyrimidine-containing compound metabolic...",75,5,3.86,"0.34320",1
"GO:0009152","purine ribonucleotide biosynthetic proce...",147,9,7.57,"0.34541",1
"GO:0046034","ATP metabolic process",129,8,6.64,"0.34627",1
"GO:0046434","organophosphate catabolic process",111,7,5.71,"0.34649",1
"GO:0099402","plant organ development",1504,81,77.43,"0.34799",1
"GO:0010053","root epidermal cell differentiation",184,11,9.47,"0.34908",1
"GO:0030031","cell projection assembly",58,4,2.99,"0.34946",1
"GO:0048731","system development",2693,143,138.64,"0.35185",1
"GO:0000578","embryonic axis specification",24,2,1.24,"0.35245",1
"GO:0005992","trehalose biosynthetic process",24,2,1.24,"0.35245",1
"GO:0006469","negative regulation of protein kinase ac...",24,2,1.24,"0.35245",1
"GO:0006568","tryptophan metabolic process",24,2,1.24,"0.35245",1
"GO:0006586","indolalkylamine metabolic process",24,2,1.24,"0.35245",1
"GO:0007264","small GTPase mediated signal transductio...",24,2,1.24,"0.35245",1
"GO:0009785","blue light signaling pathway",24,2,1.24,"0.35245",1
"GO:0009944","polarity specification of adaxial/abaxia...",24,2,1.24,"0.35245",1
"GO:0010623","programmed cell death involved in cell d...",24,2,1.24,"0.35245",1
"GO:0015696","ammonium transport",24,2,1.24,"0.35245",1
"GO:0033673","negative regulation of kinase activity",24,2,1.24,"0.35245",1
"GO:0042398","cellular modified amino acid biosyntheti...",24,2,1.24,"0.35245",1
"GO:0044773","mitotic DNA damage checkpoint",24,2,1.24,"0.35245",1
"GO:0048568","embryonic organ development",24,2,1.24,"0.35245",1
"GO:0051099","positive regulation of binding",24,2,1.24,"0.35245",1
"GO:1900376","regulation of secondary metabolite biosy...",24,2,1.24,"0.35245",1
"GO:0009161","ribonucleoside monophosphate metabolic p...",148,9,7.62,"0.35274",1
"GO:0051130","positive regulation of cellular componen...",203,12,10.45,"0.35323",1
"GO:0090627","plant epidermal cell differentiation",240,14,12.36,"0.35399",1
"GO:0009112","nucleobase metabolic process",41,3,2.11,"0.35405",1
"GO:0009687","abscisic acid metabolic process",41,3,2.11,"0.35405",1
"GO:0009827","plant-type cell wall modification",41,3,2.11,"0.35405",1
"GO:0043009","chordate embryonic development",41,3,2.11,"0.35405",1
"GO:0043288","apocarotenoid metabolic process",41,3,2.11,"0.35405",1
"GO:1902644","tertiary alcohol metabolic process",41,3,2.11,"0.35405",1
"GO:0006720","isoprenoid metabolic process",296,17,15.24,"0.35614",1
"GO:0006417","regulation of translation",167,10,8.6,"0.35795",1
"GO:0000003","reproduction",2217,118,114.14,"0.35925",1
"GO:0006401","RNA catabolic process",204,12,10.5,"0.35949",1
"GO:0006164","purine nucleotide biosynthetic process",149,9,7.67,"0.36009",1
"GO:0043487","regulation of RNA stability",59,4,3.04,"0.36133",1
"GO:0035690","cellular response to drug",186,11,9.58,"0.36222",1
"GO:0006470","protein dephosphorylation",113,7,5.82,"0.36345",1
"GO:0016101","diterpenoid metabolic process",113,7,5.82,"0.36345",1
"GO:0048609","multicellular organismal reproductive pr...",242,14,12.46,"0.36553",1
"GO:0017144","drug metabolic process",467,26,24.04,"0.36805",1
"GO:0072665","protein localization to vacuole",42,3,2.16,"0.36831",1
"GO:0072666","establishment of protein localization to...",42,3,2.16,"0.36831",1
"GO:0009956","radial pattern formation",25,2,1.29,"0.37133",1
"GO:0015695","organic cation transport",25,2,1.29,"0.37133",1
"GO:0018196","peptidyl-asparagine modification",25,2,1.29,"0.37133",1
"GO:0018279","protein N-linked glycosylation via aspar...",25,2,1.29,"0.37133",1
"GO:0034620","cellular response to unfolded protein",25,2,1.29,"0.37133",1
"GO:0042447","hormone catabolic process",25,2,1.29,"0.37133",1
"GO:0042692","muscle cell differentiation",25,2,1.29,"0.37133",1
"GO:0044347","cell wall polysaccharide catabolic proce...",25,2,1.29,"0.37133",1
"GO:0070252","actin-mediated cell contraction",25,2,1.29,"0.37133",1
"GO:0071218","cellular response to misfolded protein",25,2,1.29,"0.37133",1
"GO:0098586","cellular response to virus",25,2,1.29,"0.37133",1
"GO:0003008","system process",169,10,8.7,"0.37185",1
"GO:0007623","circadian rhythm",169,10,8.7,"0.37185",1
"GO:0048511","rhythmic process",169,10,8.7,"0.37185",1
"GO:0031331","positive regulation of cellular cataboli...",114,7,5.87,"0.37195",1
"GO:0009612","response to mechanical stimulus",60,4,3.09,"0.37319",1
"GO:0009808","lignin metabolic process",60,4,3.09,"0.37319",1
"GO:0048440","carpel development",96,6,4.94,"0.37355",1
"GO:0061077","chaperone-mediated protein folding",96,6,4.94,"0.37355",1
"GO:0000070","mitotic sister chromatid segregation",78,5,4.02,"0.37424",1
"GO:0010305","leaf vascular tissue pattern formation",78,5,4.02,"0.37424",1
"GO:0009141","nucleoside triphosphate metabolic proces...",151,9,7.77,"0.37484",1
"GO:0009648","photoperiodism",188,11,9.68,"0.37543",1
"GO:0051707","response to other organism",1478,79,76.09,"0.37733",1
"GO:0009651","response to salt stress",716,39,36.86,"0.37997",1
"GO:0022414","reproductive process",2208,117,113.67,"0.38004",1
"GO:0008360","regulation of cell shape",43,3,2.21,"0.38251",1
"GO:0009312","oligosaccharide biosynthetic process",43,3,2.21,"0.38251",1
"GO:0042364","water-soluble vitamin biosynthetic proce...",43,3,2.21,"0.38251",1
"GO:0046283","anthocyanin-containing compound metaboli...",61,4,3.14,"0.38503",1
"GO:0043207","response to external biotic stimulus",1482,79,76.3,"0.38713",1
"GO:0006722","triterpenoid metabolic process",26,2,1.34,"0.38998",1
"GO:0006836","neurotransmitter transport",26,2,1.34,"0.38998",1
"GO:0010929","positive regulation of auxin mediated si...",26,2,1.34,"0.38998",1
"GO:0015743","malate transport",26,2,1.34,"0.38998",1
"GO:0043044","ATP-dependent chromatin remodeling",26,2,1.34,"0.38998",1
"GO:0044774","mitotic DNA integrity checkpoint",26,2,1.34,"0.38998",1
"GO:0051445","regulation of meiotic cell cycle",26,2,1.34,"0.38998",1
"GO:0071423","malate transmembrane transport",26,2,1.34,"0.38998",1
"GO:0032504","multicellular organism reproduction",284,16,14.62,"0.39165",1
"GO:0002252","immune effector process",135,8,6.95,"0.39355",1
"GO:0048608","reproductive structure development",1619,86,83.35,"0.39384",1
"GO:0061458","reproductive system development",1619,86,83.35,"0.39384",1
"GO:0048438","floral whorl development",247,14,12.72,"0.39460",1
"GO:0009825","multidimensional cell growth",62,4,3.19,"0.39685",1
"GO:0008654","phospholipid biosynthetic process",117,7,6.02,"0.39751",1
"GO:0010228","vegetative to reproductive phase transit...",267,15,13.75,"0.40159",1
"GO:0048638","regulation of developmental growth",211,12,10.86,"0.40373",1
"GO:0016050","vesicle organization",174,10,8.96,"0.40680",1
"GO:0009607","response to biotic stimulus",1490,79,76.71,"0.40690",1
"GO:0009718","anthocyanin-containing compound biosynth...",27,2,1.39,"0.40838",1
"GO:0010921","regulation of phosphatase activity",27,2,1.39,"0.40838",1
"GO:0016108","tetraterpenoid metabolic process",27,2,1.39,"0.40838",1
"GO:0016116","carotenoid metabolic process",27,2,1.39,"0.40838",1
"GO:0035303","regulation of dephosphorylation",27,2,1.39,"0.40838",1
"GO:0052482","defense response by cell wall thickening",27,2,1.39,"0.40838",1
"GO:0052544","defense response by callose deposition i...",27,2,1.39,"0.40838",1
"GO:0071407","cellular response to organic cyclic comp...",306,17,15.75,"0.40861",1
"GO:0080167","response to karrikin",137,8,7.05,"0.40938",1
"GO:0055086","nucleobase-containing small molecule met...",420,23,21.62,"0.41027",1
"GO:0006011","UDP-glucose metabolic process",10,1,0.51,"0.41064",1
"GO:0006167","AMP biosynthetic process",10,1,0.51,"0.41064",1
"GO:0006614","SRP-dependent cotranslational protein ta...",10,1,0.51,"0.41064",1
"GO:0007098","centrosome cycle",10,1,0.51,"0.41064",1
"GO:0009904","chloroplast accumulation movement",10,1,0.51,"0.41064",1
"GO:0009939","positive regulation of gibberellic acid ...",10,1,0.51,"0.41064",1
"GO:0010271","regulation of chlorophyll catabolic proc...",10,1,0.51,"0.41064",1
"GO:0010376","stomatal complex formation",10,1,0.51,"0.41064",1
"GO:0031053","primary miRNA processing",10,1,0.51,"0.41064",1
"GO:0031589","cell-substrate adhesion",10,1,0.51,"0.41064",1
"GO:0032119","sequestering of zinc ion",10,1,0.51,"0.41064",1
"GO:0042113","B cell activation",10,1,0.51,"0.41064",1
"GO:0042182","ketone catabolic process",10,1,0.51,"0.41064",1
"GO:0046033","AMP metabolic process",10,1,0.51,"0.41064",1
"GO:0046855","inositol phosphate dephosphorylation",10,1,0.51,"0.41064",1
"GO:0051591","response to cAMP",10,1,0.51,"0.41064",1
"GO:0060919","auxin influx",10,1,0.51,"0.41064",1
"GO:0061087","positive regulation of histone H3-K27 me...",10,1,0.51,"0.41064",1
"GO:0071545","inositol phosphate catabolic process",10,1,0.51,"0.41064",1
"GO:0072001","renal system development",10,1,0.51,"0.41064",1
"GO:0080060","integument development",10,1,0.51,"0.41064",1
"GO:0080171","lytic vacuole organization",10,1,0.51,"0.41064",1
"GO:1901404","regulation of tetrapyrrole catabolic pro...",10,1,0.51,"0.41064",1
"GO:0015914","phospholipid transport",45,3,2.32,"0.41069",1
"GO:0031330","negative regulation of cellular cataboli...",45,3,2.32,"0.41069",1
"GO:0048767","root hair elongation",100,6,5.15,"0.41075",1
"GO:0009628","response to abiotic stimulus",2647,139,136.27,"0.41093",1
"GO:0006721","terpenoid metabolic process",250,14,12.87,"0.41215",1
"GO:0009789","positive regulation of abscisic acid-act...",82,5,4.22,"0.41557",1
"GO:0031050","dsRNA processing",82,5,4.22,"0.41557",1
"GO:0043331","response to dsRNA",82,5,4.22,"0.41557",1
"GO:0070918","production of small RNA involved in gene...",82,5,4.22,"0.41557",1
"GO:1901421","positive regulation of response to alcoh...",82,5,4.22,"0.41557",1
"GO:1905959","positive regulation of cellular response...",82,5,4.22,"0.41557",1
"GO:0009791","post-embryonic development",2188,115,112.64,"0.41867",1
"GO:0090567","reproductive shoot system development",632,34,32.54,"0.42015",1
"GO:0070838","divalent metal ion transport",195,11,10.04,"0.42194",1
"GO:0009895","negative regulation of catabolic process",46,3,2.37,"0.42463",1
"GO:0010091","trichome branching",46,3,2.37,"0.42463",1
"GO:0031647","regulation of protein stability",46,3,2.37,"0.42463",1
"GO:0033157","regulation of intracellular protein tran...",46,3,2.37,"0.42463",1
"GO:0048024","regulation of mRNA splicing, via spliceo...",46,3,2.37,"0.42463",1
"GO:0009740","gibberellic acid mediated signaling path...",83,5,4.27,"0.42585",1
"GO:0010476","gibberellin mediated signaling pathway",83,5,4.27,"0.42585",1
"GO:0018208","peptidyl-proline modification",83,5,4.27,"0.42585",1
"GO:0000079","regulation of cyclin-dependent protein s...",28,2,1.44,"0.42651",1
"GO:0000919","cell plate assembly",28,2,1.44,"0.42651",1
"GO:0005991","trehalose metabolic process",28,2,1.44,"0.42651",1
"GO:0006006","glucose metabolic process",28,2,1.44,"0.42651",1
"GO:0006206","pyrimidine nucleobase metabolic process",28,2,1.44,"0.42651",1
"GO:0006536","glutamate metabolic process",28,2,1.44,"0.42651",1
"GO:0035196","production of miRNAs involved in gene si...",28,2,1.44,"0.42651",1
"GO:1904029","regulation of cyclin-dependent protein k...",28,2,1.44,"0.42651",1
"GO:2000031","regulation of salicylic acid mediated si...",28,2,1.44,"0.42651",1
"GO:0072511","divalent inorganic cation transport",196,11,10.09,"0.42860",1
"GO:0042445","hormone metabolic process",367,20,18.89,"0.42928",1
"GO:0007034","vacuolar transport",102,6,5.25,"0.42929",1
"GO:0035194","post-transcriptional gene silencing by R...",102,6,5.25,"0.42929",1
"GO:0016482","cytosolic transport",65,4,3.35,"0.43203",1
"GO:0048825","cotyledon development",65,4,3.35,"0.43203",1
"GO:0098661","inorganic anion transmembrane transport",65,4,3.35,"0.43203",1
"GO:0006066","alcohol metabolic process",159,9,8.19,"0.43413",1
"GO:0034248","regulation of cellular amide metabolic p...",178,10,9.16,"0.43482",1
"GO:0019637","organophosphate metabolic process",617,33,31.76,"0.43571",1
"GO:0048316","seed development",905,48,46.59,"0.43606",1
"GO:0050777","negative regulation of immune response",47,3,2.42,"0.43846",1
"GO:0051606","detection of stimulus",103,6,5.3,"0.43853",1
"GO:0001655","urogenital system development",11,1,0.57,"0.44100",1
"GO:0001825","blastocyst formation",11,1,0.57,"0.44100",1
"GO:0001829","trophectodermal cell differentiation",11,1,0.57,"0.44100",1
"GO:0002792","negative regulation of peptide secretion",11,1,0.57,"0.44100",1
"GO:0006098","pentose-phosphate shunt",11,1,0.57,"0.44100",1
"GO:0006541","glutamine metabolic process",11,1,0.57,"0.44100",1
"GO:0006655","phosphatidylglycerol biosynthetic proces...",11,1,0.57,"0.44100",1
"GO:0006743","ubiquinone metabolic process",11,1,0.57,"0.44100",1
"GO:0006744","ubiquinone biosynthetic process",11,1,0.57,"0.44100",1
"GO:0007112","male meiosis cytokinesis",11,1,0.57,"0.44100",1
"GO:0008406","gonad development",11,1,0.57,"0.44100",1
"GO:0010069","zygote asymmetric cytokinesis in embryo ...",11,1,0.57,"0.44100",1
"GO:0021953","central nervous system neuron differenti...",11,1,0.57,"0.44100",1
"GO:0030951","establishment or maintenance of microtub...",11,1,0.57,"0.44100",1
"GO:0032776","DNA methylation on cytosine",11,1,0.57,"0.44100",1
"GO:0033144","negative regulation of intracellular ste...",11,1,0.57,"0.44100",1
"GO:0033146","regulation of intracellular estrogen rec...",11,1,0.57,"0.44100",1
"GO:0033147","negative regulation of intracellular est...",11,1,0.57,"0.44100",1
"GO:0034612","response to tumor necrosis factor",11,1,0.57,"0.44100",1
"GO:0042304","regulation of fatty acid biosynthetic pr...",11,1,0.57,"0.44100",1
"GO:0045137","development of primary sexual characteri...",11,1,0.57,"0.44100",1
"GO:0046470","phosphatidylcholine metabolic process",11,1,0.57,"0.44100",1
"GO:0046847","filopodium assembly",11,1,0.57,"0.44100",1
"GO:0048654","anther morphogenesis",11,1,0.57,"0.44100",1
"GO:0048655","anther wall tapetum morphogenesis",11,1,0.57,"0.44100",1
"GO:0048832","specification of plant organ number",11,1,0.57,"0.44100",1
"GO:0048833","specification of floral organ number",11,1,0.57,"0.44100",1
"GO:0050709","negative regulation of protein secretion",11,1,0.57,"0.44100",1
"GO:0051048","negative regulation of secretion",11,1,0.57,"0.44100",1
"GO:0051365","cellular response to potassium ion starv...",11,1,0.57,"0.44100",1
"GO:0080170","hydrogen peroxide transmembrane transpor...",11,1,0.57,"0.44100",1
"GO:0090480","purine nucleotide-sugar transmembrane tr...",11,1,0.57,"0.44100",1
"GO:0110126","phloem loading",11,1,0.57,"0.44100",1
"GO:1903034","regulation of response to wounding",11,1,0.57,"0.44100",1
"GO:1903531","negative regulation of secretion by cell",11,1,0.57,"0.44100",1
"GO:0042446","hormone biosynthetic process",274,15,14.11,"0.44116",1
"GO:0072522","purine-containing compound biosynthetic ...",160,9,8.24,"0.44153",1
"GO:0010015","root morphogenesis",427,23,21.98,"0.44204",1
"GO:0070988","demethylation",66,4,3.4,"0.44363",1
"GO:0006909","phagocytosis",29,2,1.49,"0.44434",1
"GO:0043489","RNA stabilization",29,2,1.49,"0.44434",1
"GO:0055062","phosphate ion homeostasis",29,2,1.49,"0.44434",1
"GO:0072506","trivalent inorganic anion homeostasis",29,2,1.49,"0.44434",1
"GO:1902369","negative regulation of RNA catabolic pro...",29,2,1.49,"0.44434",1
"GO:1901575","organic substance catabolic process",1428,75,73.52,"0.44480",1
"GO:0060284","regulation of cell development",85,5,4.38,"0.44630",1
"GO:2000028","regulation of photoperiodism, flowering",104,6,5.35,"0.44774",1
"GO:0000082","G1/S transition of mitotic cell cycle",48,3,2.47,"0.45215",1
"GO:0009593","detection of chemical stimulus",48,3,2.47,"0.45215",1
"GO:0035966","response to topologically incorrect prot...",67,4,3.45,"0.45517",1
"GO:0048573","photoperiodism, flowering",181,10,9.32,"0.45577",1
"GO:0000819","sister chromatid segregation",105,6,5.41,"0.45692",1
"GO:0051704","multi-organism process",1975,103,101.68,"0.45945",1
"GO:0006515","protein quality control for misfolded or...",30,2,1.54,"0.46186",1
"GO:0009943","adaxial/abaxial axis specification",30,2,1.54,"0.46186",1
"GO:0061061","muscle structure development",30,2,1.54,"0.46186",1
"GO:0090630","activation of GTPase activity",30,2,1.54,"0.46186",1
"GO:0031047","gene silencing by RNA",144,8,7.41,"0.46453",1
"GO:0006887","exocytosis",125,7,6.44,"0.46535",1
"GO:0009896","positive regulation of catabolic process",125,7,6.44,"0.46535",1
"GO:0010769","regulation of cell morphogenesis involve...",49,3,2.52,"0.46571",1
"GO:0044275","cellular carbohydrate catabolic process",68,4,3.5,"0.46662",1
"GO:0005978","glycogen biosynthetic process",12,1,0.62,"0.46980",1
"GO:0006376","mRNA splice site selection",12,1,0.62,"0.46980",1
"GO:0006513","protein monoubiquitination",12,1,0.62,"0.46980",1
"GO:0007423","sensory organ development",12,1,0.62,"0.46980",1
"GO:0007548","sex differentiation",12,1,0.62,"0.46980",1
"GO:0009065","glutamine family amino acid catabolic pr...",12,1,0.62,"0.46980",1
"GO:0010042","response to manganese ion",12,1,0.62,"0.46980",1
"GO:0010047","fruit dehiscence",12,1,0.62,"0.46980",1
"GO:0010070","zygote asymmetric cell division",12,1,0.62,"0.46980",1
"GO:0016103","diterpenoid catabolic process",12,1,0.62,"0.46980",1
"GO:0030952","establishment or maintenance of cytoskel...",12,1,0.62,"0.46980",1
"GO:0032496","response to lipopolysaccharide",12,1,0.62,"0.46980",1
"GO:0032922","circadian regulation of gene expression",12,1,0.62,"0.46980",1
"GO:0035066","positive regulation of histone acetylati...",12,1,0.62,"0.46980",1
"GO:0043101","purine-containing compound salvage",12,1,0.62,"0.46980",1
"GO:0043271","negative regulation of ion transport",12,1,0.62,"0.46980",1
"GO:0045487","gibberellin catabolic process",12,1,0.62,"0.46980",1
"GO:0045827","negative regulation of isoprenoid metabo...",12,1,0.62,"0.46980",1
"GO:0046649","lymphocyte activation",12,1,0.62,"0.46980",1
"GO:0051924","regulation of calcium ion transport",12,1,0.62,"0.46980",1
"GO:0070071","proton-transporting two-sector ATPase co...",12,1,0.62,"0.46980",1
"GO:0070534","protein K63-linked ubiquitination",12,1,0.62,"0.46980",1
"GO:0098659","inorganic cation import across plasma me...",12,1,0.62,"0.46980",1
"GO:0099587","inorganic ion import across plasma membr...",12,1,0.62,"0.46980",1
"GO:1901070","guanosine-containing compound biosynthet...",12,1,0.62,"0.46980",1
"GO:1901985","positive regulation of protein acetylati...",12,1,0.62,"0.46980",1
"GO:1902884","positive regulation of response to oxida...",12,1,0.62,"0.46980",1
"GO:2000758","positive regulation of peptidyl-lysine a...",12,1,0.62,"0.46980",1
"GO:0015893","drug transport",145,8,7.46,"0.47233",1
"GO:0090697","post-embryonic plant organ morphogenesis",145,8,7.46,"0.47233",1
"GO:2000243","positive regulation of reproductive proc...",88,5,4.53,"0.47660",1
"GO:0001101","response to acid chemical",1518,79,78.15,"0.47713",1
"GO:0016477","cell migration",69,4,3.55,"0.47799",1
"GO:0032386","regulation of intracellular transport",69,4,3.55,"0.47799",1
"GO:0032501","multicellular organismal process",3767,195,193.94,"0.47826",1
"GO:0001933","negative regulation of protein phosphory...",31,2,1.6,"0.47905",1
"GO:0015740","C4-dicarboxylate transport",31,2,1.6,"0.47905",1
"GO:0015780","nucleotide-sugar transmembrane transport",31,2,1.6,"0.47905",1
"GO:0016575","histone deacetylation",31,2,1.6,"0.47905",1
"GO:0030048","actin filament-based movement",31,2,1.6,"0.47905",1
"GO:0031537","regulation of anthocyanin metabolic proc...",31,2,1.6,"0.47905",1
"GO:0042181","ketone biosynthetic process",31,2,1.6,"0.47905",1
"GO:0042762","regulation of sulfur metabolic process",31,2,1.6,"0.47905",1
"GO:0046856","phosphatidylinositol dephosphorylation",31,2,1.6,"0.47905",1
"GO:0048640","negative regulation of developmental gro...",31,2,1.6,"0.47905",1
"GO:1903409","reactive oxygen species biosynthetic pro...",31,2,1.6,"0.47905",1
"GO:0007584","response to nutrient",50,3,2.57,"0.47912",1
"GO:0009251","glucan catabolic process",50,3,2.57,"0.47912",1
"GO:0010563","negative regulation of phosphorus metabo...",50,3,2.57,"0.47912",1
"GO:0016106","sesquiterpenoid biosynthetic process",50,3,2.57,"0.47912",1
"GO:0035967","cellular response to topologically incor...",50,3,2.57,"0.47912",1
"GO:0045936","negative regulation of phosphate metabol...",50,3,2.57,"0.47912",1
"GO:0007165","signal transduction",2046,106,105.33,"0.48821",1
"GO:0005984","disaccharide metabolic process",70,4,3.6,"0.48926",1
"GO:0010102","lateral root morphogenesis",70,4,3.6,"0.48926",1
