"GO.ID","Term","Annotated","Significant","Expected","Pvalue","Adj.Pvalue"
"GO:0010154","fruit development",933,23,22.48,"0.48596",1
"GO:0031327","negative regulation of cellular biosynth...",562,14,13.54,"0.48802",1
"GO:0006886","intracellular protein transport",521,13,12.55,"0.48887",1
"GO:0000910","cytokinesis",191,5,4.6,"0.48923",1
"GO:0060918","auxin transport",150,4,3.61,"0.49002",1
"GO:0048481","plant ovule development",68,2,1.64,"0.49032",1
"GO:0005991","trehalose metabolic process",28,1,0.67,"0.49517",1
"GO:0019682","glyceraldehyde-3-phosphate metabolic pro...",28,1,0.67,"0.49517",1
"GO:0002366","leukocyte activation involved in immune ...",28,1,0.67,"0.49517",1
"GO:0051181","cofactor transport",28,1,0.67,"0.49517",1
"GO:0006006","glucose metabolic process",28,1,0.67,"0.49517",1
"GO:0006206","pyrimidine nucleobase metabolic process",28,1,0.67,"0.49517",1
"GO:0002263","cell activation involved in immune respo...",28,1,0.67,"0.49517",1
"GO:1901002","positive regulation of response to salt ...",28,1,0.67,"0.49517",1
"GO:0045930","negative regulation of mitotic cell cycl...",69,2,1.66,"0.49804",1
"GO:0090056","regulation of chlorophyll metabolic proc...",69,2,1.66,"0.49804",1
"GO:0051607","defense response to virus",69,2,1.66,"0.49804",1
"GO:0006109","regulation of carbohydrate metabolic pro...",69,2,1.66,"0.49804",1
"GO:0090693","plant organ senescence",194,5,4.67,"0.50296",1
"GO:0031401","positive regulation of protein modificat...",170,7,4.1,"0.50472",1
"GO:0005984","disaccharide metabolic process",70,2,1.69,"0.50569",1
"GO:1902806","regulation of cell cycle G1/S phase tran...",29,1,0.7,"0.50736",1
"GO:0071025","RNA surveillance",29,1,0.7,"0.50736",1
"GO:0055062","phosphate ion homeostasis",29,1,0.7,"0.50736",1
"GO:0030518","intracellular steroid hormone receptor s...",29,1,0.7,"0.50736",1
"GO:0072506","trivalent inorganic anion homeostasis",29,1,0.7,"0.50736",1
"GO:0006278","RNA-dependent DNA biosynthetic process",29,1,0.7,"0.50736",1
"GO:0019755","one-carbon compound transport",29,1,0.7,"0.50736",1
"GO:0007389","pattern specification process",363,9,8.75,"0.51293",1
"GO:0047484","regulation of response to osmotic stress",71,2,1.71,"0.51327",1
"GO:1901401","regulation of tetrapyrrole metabolic pro...",71,2,1.71,"0.51327",1
"GO:0035670","plant-type ovary development",71,2,1.71,"0.51327",1
"GO:0071236","cellular response to antibiotic",113,3,2.72,"0.51472",1
"GO:0016101","diterpenoid metabolic process",113,3,2.72,"0.51472",1
"GO:0009890","negative regulation of biosynthetic proc...",572,14,13.78,"0.51493",1
"GO:0048509","regulation of meristem development",197,5,4.75,"0.51655",1
"GO:0051171","regulation of nitrogen compound metaboli...",2764,71,66.6,"0.51671",1
"GO:0090630","activation of GTPase activity",30,1,0.72,"0.51925",1
"GO:0045839","negative regulation of mitotic nuclear d...",30,1,0.72,"0.51925",1
"GO:0061061","muscle structure development",30,1,0.72,"0.51925",1
"GO:0090316","positive regulation of intracellular pro...",30,1,0.72,"0.51925",1
"GO:0051253","negative regulation of RNA metabolic pro...",465,14,11.2,"0.51959",1
"GO:0080090","regulation of primary metabolic process",2809,72,67.68,"0.52041",1
"GO:0034504","protein localization to nucleus",114,3,2.75,"0.52065",1
"GO:1903827","regulation of cellular protein localizat...",72,2,1.73,"0.52076",1
"GO:2000280","regulation of root development",198,5,4.77,"0.52104",1
"GO:0016570","histone modification",282,7,6.79,"0.52189",1
"GO:0098813","nuclear chromosome segregation",157,4,3.78,"0.52579",1
"GO:0010104","regulation of ethylene-activated signali...",73,2,1.76,"0.52818",1
"GO:0001505","regulation of neurotransmitter levels",73,2,1.76,"0.52818",1
"GO:0070297","regulation of phosphorelay signal transd...",73,2,1.76,"0.52818",1
"GO:0051336","regulation of hydrolase activity",158,4,3.81,"0.53081",1
"GO:0015740","C4-dicarboxylate transport",31,1,0.75,"0.53086",1
"GO:0031537","regulation of anthocyanin metabolic proc...",31,1,0.75,"0.53086",1
"GO:0009937","regulation of gibberellic acid mediated ...",31,1,0.75,"0.53086",1
"GO:0016575","histone deacetylation",31,1,0.75,"0.53086",1
"GO:0042762","regulation of sulfur metabolic process",31,1,0.75,"0.53086",1
"GO:1903409","reactive oxygen species biosynthetic pro...",31,1,0.75,"0.53086",1
"GO:0062013","positive regulation of small molecule me...",31,1,0.75,"0.53086",1
"GO:0006690","icosanoid metabolic process",31,1,0.75,"0.53086",1
"GO:0010189","vitamin E biosynthetic process",31,1,0.75,"0.53086",1
"GO:0042360","vitamin E metabolic process",31,1,0.75,"0.53086",1
"GO:0034502","protein localization to chromosome",31,1,0.75,"0.53086",1
"GO:0045321","leukocyte activation",31,1,0.75,"0.53086",1
"GO:0016075","rRNA catabolic process",31,1,0.75,"0.53086",1
"GO:0002697","regulation of immune effector process",31,1,0.75,"0.53086",1
"GO:1902099","regulation of metaphase/anaphase transit...",31,1,0.75,"0.53086",1
"GO:0042181","ketone biosynthetic process",31,1,0.75,"0.53086",1
"GO:0002009","morphogenesis of an epithelium",31,1,0.75,"0.53086",1
"GO:0030071","regulation of mitotic metaphase/anaphase...",31,1,0.75,"0.53086",1
"GO:0043170","macromolecule metabolic process",7325,216,176.49,"0.53289",1
"GO:0022613","ribonucleoprotein complex biogenesis",425,48,10.24,"0.53424",1
"GO:0097237","cellular response to toxic substance",201,5,4.84,"0.53442",1
"GO:0048506","regulation of timing of meristematic pha...",74,2,1.78,"0.53552",1
"GO:0010431","seed maturation",74,2,1.78,"0.53552",1
"GO:0048510","regulation of timing of transition from ...",74,2,1.78,"0.53552",1
"GO:0010074","maintenance of meristem identity",65,6,1.57,"0.53782",1
"GO:0032270","positive regulation of cellular protein ...",262,9,6.31,"0.53830",1
"GO:0045047","protein targeting to ER",32,1,0.77,"0.54218",1
"GO:0009880","embryonic pattern specification",32,1,0.77,"0.54218",1
"GO:1905818","regulation of chromosome separation",32,1,0.77,"0.54218",1
"GO:1900674","olefin biosynthetic process",32,1,0.77,"0.54218",1
"GO:0046351","disaccharide biosynthetic process",32,1,0.77,"0.54218",1
"GO:0051592","response to calcium ion",32,1,0.77,"0.54218",1
"GO:0032204","regulation of telomere maintenance",32,1,0.77,"0.54218",1
"GO:0031058","positive regulation of histone modificat...",32,1,0.77,"0.54218",1
"GO:0006476","protein deacetylation",32,1,0.77,"0.54218",1
"GO:0009692","ethylene metabolic process",32,1,0.77,"0.54218",1
"GO:0009693","ethylene biosynthetic process",32,1,0.77,"0.54218",1
"GO:0043450","alkene biosynthetic process",32,1,0.77,"0.54218",1
"GO:0007091","metaphase/anaphase transition of mitotic...",32,1,0.77,"0.54218",1
"GO:0043449","cellular alkene metabolic process",32,1,0.77,"0.54218",1
"GO:0042343","indole glucosinolate metabolic process",32,1,0.77,"0.54218",1
"GO:0072599","establishment of protein localization to...",32,1,0.77,"0.54218",1
"GO:0048729","tissue morphogenesis",32,1,0.77,"0.54218",1
"GO:0072505","divalent inorganic anion homeostasis",32,1,0.77,"0.54218",1
"GO:0009081","branched-chain amino acid metabolic proc...",32,1,0.77,"0.54218",1
"GO:0044784","metaphase/anaphase transition of cell cy...",32,1,0.77,"0.54218",1
"GO:0010965","regulation of mitotic sister chromatid s...",32,1,0.77,"0.54218",1
"GO:0048572","short-day photoperiodism",32,1,0.77,"0.54218",1
"GO:0048575","short-day photoperiodism, flowering",32,1,0.77,"0.54218",1
"GO:0090307","mitotic spindle assembly",32,1,0.77,"0.54218",1
"GO:0072527","pyrimidine-containing compound metabolic...",75,2,1.81,"0.54278",1
"GO:0016569","covalent chromatin modification",288,7,6.94,"0.54428",1
"GO:0045934","negative regulation of nucleobase-contai...",516,15,12.43,"0.54488",1
"GO:0051174","regulation of phosphorus metabolic proce...",221,8,5.32,"0.54530",1
"GO:0019220","regulation of phosphate metabolic proces...",221,8,5.32,"0.54530",1
"GO:0016070","RNA metabolic process",3462,107,83.41,"0.54672",1
"GO:0009845","seed germination",247,6,5.95,"0.54963",1
"GO:0008283","cell population proliferation",247,6,5.95,"0.54963",1
"GO:0031400","negative regulation of protein modificat...",76,2,1.83,"0.54997",1
"GO:0006997","nucleus organization",76,2,1.83,"0.54997",1
"GO:0048024","regulation of mRNA splicing, via spliceo...",46,4,1.11,"0.55044",1
"GO:0051985","negative regulation of chromosome segreg...",33,1,0.8,"0.55324",1
"GO:0033046","negative regulation of sister chromatid ...",33,1,0.8,"0.55324",1
"GO:0060271","cilium assembly",33,1,0.8,"0.55324",1
"GO:0051348","negative regulation of transferase activ...",33,1,0.8,"0.55324",1
"GO:0009309","amine biosynthetic process",33,1,0.8,"0.55324",1
"GO:0051306","mitotic sister chromatid separation",33,1,0.8,"0.55324",1
"GO:0016126","sterol biosynthetic process",33,1,0.8,"0.55324",1
"GO:0043410","positive regulation of MAPK cascade",33,1,0.8,"0.55324",1
"GO:0009641","shade avoidance",33,1,0.8,"0.55324",1
"GO:0010030","positive regulation of seed germination",33,1,0.8,"0.55324",1
"GO:0055083","monovalent inorganic anion homeostasis",33,1,0.8,"0.55324",1
"GO:0000086","G2/M transition of mitotic cell cycle",33,1,0.8,"0.55324",1
"GO:0009067","aspartate family amino acid biosynthetic...",33,1,0.8,"0.55324",1
"GO:0009084","glutamine family amino acid biosynthetic...",33,1,0.8,"0.55324",1
"GO:0042401","cellular biogenic amine biosynthetic pro...",33,1,0.8,"0.55324",1
"GO:0048364","root development",880,24,21.2,"0.55375",1
"GO:0048582","positive regulation of post-embryonic de...",120,3,2.89,"0.55538",1
"GO:0009561","megagametogenesis",77,2,1.86,"0.55707",1
"GO:0033500","carbohydrate homeostasis",77,2,1.86,"0.55707",1
"GO:0022622","root system development",882,24,21.25,"0.55811",1
"GO:0045860","positive regulation of protein kinase ac...",94,5,2.26,"0.56000",1
"GO:0006721","terpenoid metabolic process",250,6,6.02,"0.56149",1
"GO:0019252","starch biosynthetic process",34,1,0.82,"0.56403",1
"GO:1905269","positive regulation of chromatin organiz...",34,1,0.82,"0.56403",1
"GO:0044782","cilium organization",34,1,0.82,"0.56403",1
"GO:0006221","pyrimidine nucleotide biosynthetic proce...",34,1,0.82,"0.56403",1
"GO:0090376","seed trichome differentiation",34,1,0.82,"0.56403",1
"GO:0090378","seed trichome elongation",34,1,0.82,"0.56403",1
"GO:0034754","cellular hormone metabolic process",78,2,1.88,"0.56409",1
"GO:0007059","chromosome segregation",166,4,4,"0.56994",1
"GO:1901990","regulation of mitotic cell cycle phase t...",79,2,1.9,"0.57103",1
"GO:0009863","salicylic acid mediated signaling pathwa...",79,2,1.9,"0.57103",1
"GO:0010183","pollen tube guidance",35,1,0.84,"0.57456",1
"GO:0000097","sulfur amino acid biosynthetic process",35,1,0.84,"0.57456",1
"GO:0050918","positive chemotaxis",35,1,0.84,"0.57456",1
"GO:0009226","nucleotide-sugar biosynthetic process",35,1,0.84,"0.57456",1
"GO:0019222","regulation of metabolic process",3319,83,79.97,"0.57669",1
"GO:2001141","regulation of RNA biosynthetic process",2070,49,49.87,"0.57760",1
"GO:1903506","regulation of nucleic acid-templated tra...",2070,49,49.87,"0.57760",1
"GO:0010232","vascular transport",80,2,1.93,"0.57790",1
"GO:0010233","phloem transport",80,2,1.93,"0.57790",1
"GO:0043085","positive regulation of catalytic activit...",273,9,6.58,"0.58123",1
"GO:0010015","root morphogenesis",427,10,10.29,"0.58177",1
"GO:0097659","nucleic acid-templated transcription",2158,51,51.99,"0.58359",1
"GO:0009686","gibberellin biosynthetic process",81,2,1.95,"0.58468",1
"GO:0051651","maintenance of location in cell",81,2,1.95,"0.58468",1
"GO:0034614","cellular response to reactive oxygen spe...",81,2,1.95,"0.58468",1
"GO:0010948","negative regulation of cell cycle proces...",81,2,1.95,"0.58468",1
"GO:0033047","regulation of mitotic sister chromatid s...",36,1,0.87,"0.58483",1
"GO:0090503","RNA phosphodiester bond hydrolysis, exon...",36,1,0.87,"0.58483",1
"GO:1900673","olefin metabolic process",36,1,0.87,"0.58483",1
"GO:0001775","cell activation",36,1,0.87,"0.58483",1
"GO:0007140","male meiotic nuclear division",36,1,0.87,"0.58483",1
"GO:0006298","mismatch repair",36,1,0.87,"0.58483",1
"GO:0071472","cellular response to salt stress",36,1,0.87,"0.58483",1
"GO:1902749","regulation of cell cycle G2/M phase tran...",36,1,0.87,"0.58483",1
"GO:0051784","negative regulation of nuclear division",36,1,0.87,"0.58483",1
"GO:0000280","nuclear division",257,6,6.19,"0.58856",1
"GO:0008652","cellular amino acid biosynthetic process",170,4,4.1,"0.58881",1
"GO:0051247","positive regulation of protein metabolic...",275,9,6.63,"0.58882",1
"GO:2001251","negative regulation of chromosome organi...",82,2,1.98,"0.59138",1
"GO:0019722","calcium-mediated signaling",82,2,1.98,"0.59138",1
"GO:0019438","aromatic compound biosynthetic process",2868,70,69.1,"0.59327",1
"GO:0061458","reproductive system development",1619,38,39.01,"0.59453",1
"GO:0048608","reproductive structure development",1619,38,39.01,"0.59453",1
"GO:0007062","sister chromatid cohesion",37,1,0.89,"0.59486",1
"GO:0044057","regulation of system process",37,1,0.89,"0.59486",1
"GO:0031396","regulation of protein ubiquitination",37,1,0.89,"0.59486",1
"GO:0009958","positive gravitropism",37,1,0.89,"0.59486",1
"GO:0010476","gibberellin mediated signaling pathway",83,2,2,"0.59800",1
"GO:0009740","gibberellic acid mediated signaling path...",83,2,2,"0.59800",1
"GO:0033013","tetrapyrrole metabolic process",128,3,3.08,"0.59928",1
"GO:0006778","porphyrin-containing compound metabolic ...",128,3,3.08,"0.59928",1
"GO:0032774","RNA biosynthetic process",2171,51,52.31,"0.60199",1
"GO:1902532","negative regulation of intracellular sig...",84,2,2.02,"0.60454",1
"GO:0009626","plant-type hypersensitive response",84,2,2.02,"0.60454",1
"GO:0034050","host programmed cell death induced by sy...",84,2,2.02,"0.60454",1
"GO:0070972","protein localization to endoplasmic reti...",38,1,0.92,"0.60465",1
"GO:0006835","dicarboxylic acid transport",38,1,0.92,"0.60465",1
"GO:0005985","sucrose metabolic process",38,1,0.92,"0.60465",1
"GO:0009567","double fertilization forming a zygote an...",38,1,0.92,"0.60465",1
"GO:0034661","ncRNA catabolic process",38,1,0.92,"0.60465",1
"GO:0042455","ribonucleoside biosynthetic process",38,1,0.92,"0.60465",1
"GO:0071345","cellular response to cytokine stimulus",38,1,0.92,"0.60465",1
"GO:0051225","spindle assembly",38,1,0.92,"0.60465",1
"GO:0048579","negative regulation of long-day photoper...",38,1,0.92,"0.60465",1
"GO:0000160","phosphorelay signal transduction system",174,4,4.19,"0.60720",1
"GO:1901576","organic substance biosynthetic process",4740,148,114.21,"0.60905",1
"GO:0003018","vascular process in circulatory system",85,2,2.05,"0.61100",1
"GO:0033674","positive regulation of kinase activity",102,5,2.46,"0.61328",1
"GO:0015706","nitrate transport",39,1,0.94,"0.61420",1
"GO:0045596","negative regulation of cell differentiat...",39,1,0.94,"0.61420",1
"GO:0010037","response to carbon dioxide",39,1,0.94,"0.61420",1
"GO:0051123","RNA polymerase II preinitiation complex ...",39,1,0.94,"0.61420",1
"GO:0032388","positive regulation of intracellular tra...",39,1,0.94,"0.61420",1
"GO:2000035","regulation of stem cell division",39,1,0.94,"0.61420",1
"GO:0009746","response to hexose",131,3,3.16,"0.61499",1
"GO:0007346","regulation of mitotic cell cycle",176,4,4.24,"0.61620",1
"GO:0018130","heterocycle biosynthetic process",2802,68,67.51,"0.61658",1
"GO:0016102","diterpenoid biosynthetic process",86,2,2.07,"0.61738",1
"GO:0071446","cellular response to salicylic acid stim...",86,2,2.07,"0.61738",1
"GO:0009723","response to ethylene",397,9,9.57,"0.62114",1
"GO:0022611","dormancy process",40,1,0.96,"0.62352",1
"GO:0060969","negative regulation of gene silencing",40,1,0.96,"0.62352",1
"GO:0010162","seed dormancy process",40,1,0.96,"0.62352",1
"GO:0006607","NLS-bearing protein import into nucleus",40,1,0.96,"0.62352",1
"GO:0072347","response to anesthetic",40,1,0.96,"0.62352",1
"GO:0042430","indole-containing compound metabolic pro...",87,2,2.1,"0.62368",1
"GO:0034599","cellular response to oxidative stress",178,4,4.29,"0.62507",1
"GO:0140013","meiotic nuclear division",133,3,3.2,"0.62523",1
"GO:0009168","purine ribonucleoside monophosphate bios...",98,5,2.36,"0.62558",1
"GO:0009127","purine nucleoside monophosphate biosynth...",98,5,2.36,"0.62558",1
"GO:0009749","response to glucose",88,2,2.12,"0.62990",1
"GO:1903320","regulation of protein modification by sm...",41,1,0.99,"0.63261",1
"GO:0010675","regulation of cellular carbohydrate meta...",41,1,0.99,"0.63261",1
"GO:0035239","tube morphogenesis",41,1,0.99,"0.63261",1
"GO:0031060","regulation of histone methylation",41,1,0.99,"0.63261",1
"GO:1902644","tertiary alcohol metabolic process",41,1,0.99,"0.63261",1
"GO:0009687","abscisic acid metabolic process",41,1,0.99,"0.63261",1
"GO:0080092","regulation of pollen tube growth",41,1,0.99,"0.63261",1
"GO:0072350","tricarboxylic acid metabolic process",41,1,0.99,"0.63261",1
"GO:0009163","nucleoside biosynthetic process",41,1,0.99,"0.63261",1
"GO:0009112","nucleobase metabolic process",41,1,0.99,"0.63261",1
"GO:0043288","apocarotenoid metabolic process",41,1,0.99,"0.63261",1
"GO:1901136","carbohydrate derivative catabolic proces...",41,1,0.99,"0.63261",1
"GO:0043009","chordate embryonic development",41,1,0.99,"0.63261",1
"GO:0031338","regulation of vesicle fusion",41,1,0.99,"0.63261",1
"GO:0044260","cellular macromolecule metabolic process",5995,173,144.44,"0.63335",1
"GO:0002252","immune effector process",135,3,3.25,"0.63529",1
"GO:0017148","negative regulation of translation",89,2,2.14,"0.63604",1
"GO:0009736","cytokinin-activated signaling pathway",89,2,2.14,"0.63604",1
"GO:0006355","regulation of transcription, DNA-templat...",2027,47,48.84,"0.63659",1
"GO:0048573","photoperiodism, flowering",181,4,4.36,"0.63813",1
"GO:0046483","heterocycle metabolic process",4643,133,111.87,"0.63902",1
"GO:0090351","seedling development",271,6,6.53,"0.63999",1
"GO:0017145","stem cell division",42,1,1.01,"0.64149",1
"GO:0042545","cell wall modification",90,2,2.17,"0.64209",1
"GO:0080167","response to karrikin",137,3,3.3,"0.64516",1
"GO:0045165","cell fate commitment",137,3,3.3,"0.64516",1
"GO:0006928","movement of cell or subcellular componen...",228,5,5.49,"0.64613",1
"GO:0071368","cellular response to cytokinin stimulus",91,2,2.19,"0.64807",1
"GO:0006754","ATP biosynthetic process",91,2,2.19,"0.64807",1
"GO:0006351","transcription, DNA-templated",2121,49,51.1,"0.64955",1
"GO:0009642","response to light intensity",229,5,5.52,"0.64993",1
"GO:0019684","photosynthesis, light reaction",138,3,3.32,"0.65002",1
"GO:0035601","protein deacylation",43,1,1.04,"0.65015",1
"GO:0018107","peptidyl-threonine phosphorylation",43,1,1.04,"0.65015",1
"GO:0070897","transcription preinitiation complex asse...",43,1,1.04,"0.65015",1
"GO:0018210","peptidyl-threonine modification",43,1,1.04,"0.65015",1
"GO:0046364","monosaccharide biosynthetic process",43,1,1.04,"0.65015",1
"GO:0009312","oligosaccharide biosynthetic process",43,1,1.04,"0.65015",1
"GO:0098732","macromolecule deacylation",43,1,1.04,"0.65015",1
"GO:0030835","negative regulation of actin filament de...",43,1,1.04,"0.65015",1
"GO:0051693","actin filament capping",43,1,1.04,"0.65015",1
"GO:0009960","endosperm development",43,1,1.04,"0.65015",1
"GO:0009658","chloroplast organization",184,4,4.43,"0.65090",1
"GO:0009627","systemic acquired resistance",92,2,2.22,"0.65397",1
"GO:0034249","negative regulation of cellular amide me...",92,2,2.22,"0.65397",1
"GO:0065009","regulation of molecular function",604,16,14.55,"0.65417",1
"GO:0048284","organelle fusion",139,3,3.35,"0.65483",1
"GO:0016143","S-glycoside metabolic process",139,3,3.35,"0.65483",1
"GO:0044036","cell wall macromolecule metabolic proces...",139,3,3.35,"0.65483",1
"GO:0019760","glucosinolate metabolic process",139,3,3.35,"0.65483",1
"GO:0019757","glycosinolate metabolic process",139,3,3.35,"0.65483",1
"GO:2000241","regulation of reproductive process",453,10,10.91,"0.65605",1
"GO:0006518","peptide metabolic process",655,63,15.78,"0.65781",1
"GO:0043408","regulation of MAPK cascade",44,1,1.06,"0.65861",1
"GO:0030307","positive regulation of cell growth",44,1,1.06,"0.65861",1
"GO:0006289","nucleotide-excision repair",44,1,1.06,"0.65861",1
"GO:0009962","regulation of flavonoid biosynthetic pro...",44,1,1.06,"0.65861",1
"GO:0009199","ribonucleoside triphosphate metabolic pr...",140,3,3.37,"0.65960",1
"GO:0010039","response to iron ion",140,3,3.37,"0.65960",1
"GO:0031347","regulation of defense response",366,8,8.82,"0.65992",1
"GO:0007568","aging",232,5,5.59,"0.66118",1
"GO:0009933","meristem structural organization",94,2,2.26,"0.66553",1
"GO:1901880","negative regulation of protein depolymer...",45,1,1.08,"0.66686",1
"GO:0030834","regulation of actin filament depolymeriz...",45,1,1.08,"0.66686",1
"GO:0051453","regulation of intracellular pH",45,1,1.08,"0.66686",1
"GO:0034097","response to cytokine",45,1,1.08,"0.66686",1
"GO:0006220","pyrimidine nucleotide metabolic process",45,1,1.08,"0.66686",1
"GO:0030641","regulation of cellular pH",45,1,1.08,"0.66686",1
"GO:0009648","photoperiodism",188,4,4.53,"0.66745",1
"GO:0006259","DNA metabolic process",677,15,16.31,"0.66832",1
"GO:0051172","negative regulation of nitrogen compound...",696,18,16.77,"0.67004",1
"GO:0006606","protein import into nucleus",95,2,2.29,"0.67120",1
"GO:0019932","second-messenger-mediated signaling",95,2,2.29,"0.67120",1
"GO:0033045","regulation of sister chromatid segregati...",46,1,1.11,"0.67491",1
"GO:0031647","regulation of protein stability",46,1,1.11,"0.67491",1
"GO:2000070","regulation of response to water deprivat...",46,1,1.11,"0.67491",1
"GO:2000030","regulation of response to red or far red...",46,1,1.11,"0.67491",1
"GO:0033157","regulation of intracellular protein tran...",46,1,1.11,"0.67491",1
"GO:0044839","cell cycle G2/M phase transition",46,1,1.11,"0.67491",1
"GO:0009414","response to water deprivation",505,11,12.17,"0.67667",1
"GO:0048440","carpel development",96,2,2.31,"0.67678",1
"GO:0009311","oligosaccharide metabolic process",96,2,2.31,"0.67678",1
"GO:0009145","purine nucleoside triphosphate biosynthe...",96,2,2.31,"0.67678",1
"GO:0009206","purine ribonucleoside triphosphate biosy...",96,2,2.31,"0.67678",1
"GO:0031047","gene silencing by RNA",144,3,3.47,"0.67819",1
"GO:0006605","protein targeting",237,5,5.71,"0.67940",1
"GO:0006725","cellular aromatic compound metabolic pro...",4777,135,115.1,"0.68106",1
"GO:0001932","regulation of protein phosphorylation",162,6,3.9,"0.68231",1
"GO:0043901","negative regulation of multi-organism pr...",47,1,1.13,"0.68277",1
"GO:0006826","iron ion transport",47,1,1.13,"0.68277",1
"GO:0009809","lignin biosynthetic process",47,1,1.13,"0.68277",1
"GO:0006576","cellular biogenic amine metabolic proces...",47,1,1.13,"0.68277",1
"GO:0007088","regulation of mitotic nuclear division",47,1,1.13,"0.68277",1
"GO:0000045","autophagosome assembly",47,1,1.13,"0.68277",1
"GO:0071333","cellular response to glucose stimulus",47,1,1.13,"0.68277",1
"GO:0044249","cellular biosynthetic process",4620,144,111.31,"0.68542",1
"GO:1903046","meiotic cell cycle process",193,4,4.65,"0.68737",1
"GO:0051052","regulation of DNA metabolic process",193,4,4.65,"0.68737",1
"GO:0043484","regulation of RNA splicing",61,4,1.47,"0.68761",1
"GO:0051170","import into nucleus",98,2,2.36,"0.68772",1
"GO:0009593","detection of chemical stimulus",48,1,1.16,"0.69043",1
"GO:0009566","fertilization",48,1,1.16,"0.69043",1
"GO:0009415","response to water",511,11,12.31,"0.69151",1
"GO:0051345","positive regulation of hydrolase activit...",99,2,2.39,"0.69308",1
"GO:0031348","negative regulation of defense response",99,2,2.39,"0.69308",1
"GO:0009156","ribonucleoside monophosphate biosyntheti...",110,5,2.65,"0.69419",1
"GO:1901362","organic cyclic compound biosynthetic pro...",2996,71,72.19,"0.69563",1
"GO:1901657","glycosyl compound metabolic process",242,5,5.83,"0.69696",1
"GO:0010769","regulation of cell morphogenesis involve...",49,1,1.18,"0.69792",1
"GO:0009073","aromatic amino acid family biosynthetic ...",49,1,1.18,"0.69792",1
"GO:1905037","autophagosome organization",49,1,1.18,"0.69792",1
"GO:0071326","cellular response to monosaccharide stim...",49,1,1.18,"0.69792",1
"GO:0071331","cellular response to hexose stimulus",49,1,1.18,"0.69792",1
"GO:0006733","oxidoreduction coenzyme metabolic proces...",100,2,2.41,"0.69836",1
"GO:0071229","cellular response to acid chemical",735,16,17.71,"0.69846",1
"GO:0009860","pollen tube growth",149,3,3.59,"0.70037",1
"GO:0030104","water homeostasis",101,2,2.43,"0.70356",1
"GO:0010563","negative regulation of phosphorus metabo...",50,1,1.2,"0.70522",1
"GO:0007584","response to nutrient",50,1,1.2,"0.70522",1
"GO:1901879","regulation of protein depolymerization",50,1,1.2,"0.70522",1
"GO:0045936","negative regulation of phosphate metabol...",50,1,1.2,"0.70522",1
"GO:0007030","Golgi organization",50,1,1.2,"0.70522",1
"GO:0044003","modulation by symbiont of host process",50,1,1.2,"0.70522",1
"GO:0051053","negative regulation of DNA metabolic pro...",50,1,1.2,"0.70522",1
"GO:0009225","nucleotide-sugar metabolic process",50,1,1.2,"0.70522",1
"GO:0006970","response to osmotic stress",827,18,19.93,"0.70664",1
"GO:0051641","cellular localization",1090,24,26.26,"0.70820",1
"GO:0032984","protein-containing complex disassembly",102,2,2.46,"0.70869",1
"GO:0009141","nucleoside triphosphate metabolic proces...",151,3,3.64,"0.70891",1
"GO:0048868","pollen tube development",199,4,4.79,"0.71016",1
"GO:0051983","regulation of chromosome segregation",51,1,1.23,"0.71235",1
"GO:0010193","response to ozone",51,1,1.23,"0.71235",1
"GO:0048236","plant-type sporogenesis",51,1,1.23,"0.71235",1
"GO:0009631","cold acclimation",51,1,1.23,"0.71235",1
"GO:0010014","meristem initiation",51,1,1.23,"0.71235",1
"GO:0009066","aspartate family amino acid metabolic pr...",51,1,1.23,"0.71235",1
"GO:0009750","response to fructose",51,1,1.23,"0.71235",1
"GO:0032101","regulation of response to external stimu...",293,6,7.06,"0.71260",1
"GO:0009873","ethylene-activated signaling pathway",152,3,3.66,"0.71311",1
"GO:0051193","regulation of cofactor metabolic process",103,2,2.48,"0.71374",1
"GO:0016036","cellular response to phosphate starvatio...",103,2,2.48,"0.71374",1
"GO:0032269","negative regulation of cellular protein ...",200,4,4.82,"0.71383",1
"GO:0009639","response to red or far red light",247,5,5.95,"0.71386",1
"GO:0051726","regulation of cell cycle",358,10,8.63,"0.71405",1
"GO:0051129","negative regulation of cellular componen...",201,4,4.84,"0.71748",1
"GO:0030042","actin filament depolymerization",52,1,1.25,"0.71930",1
"GO:0009853","photorespiration",52,1,1.25,"0.71930",1
"GO:0051865","protein autoubiquitination",52,1,1.25,"0.71930",1
"GO:0051346","negative regulation of hydrolase activit...",52,1,1.25,"0.71930",1
"GO:0002520","immune system development",52,1,1.25,"0.71930",1
"GO:1901000","regulation of response to salt stress",52,1,1.25,"0.71930",1
"GO:0009058","biosynthetic process",5005,151,120.59,"0.72106",1
"GO:0000302","response to reactive oxygen species",296,6,7.13,"0.72168",1
"GO:0006720","isoprenoid metabolic process",296,6,7.13,"0.72168",1
"GO:0009124","nucleoside monophosphate biosynthetic pr...",116,5,2.79,"0.72442",1
"GO:0051817","modulation of process of other organism ...",53,1,1.28,"0.72609",1
"GO:1902533","positive regulation of intracellular sig...",53,1,1.28,"0.72609",1
"GO:0009908","flower development",616,13,14.84,"0.72730",1
"GO:0046677","response to antibiotic",436,9,10.5,"0.72800",1
"GO:0009914","hormone transport",204,4,4.92,"0.72820",1
"GO:0051248","negative regulation of protein metabolic...",204,4,4.92,"0.72820",1
