"GO.ID","Term","Annotated","Significant","Expected","Pvalue","Adj.Pvalue"
"GO:0098655","cation transmembrane transport",489,19,17.45,"0.38497",1
"GO:0009267","cellular response to starvation",220,9,7.85,"0.38633",1
"GO:1903050","regulation of proteolysis involved in ce...",63,3,2.25,"0.39165",1
"GO:0017148","negative regulation of translation",89,4,3.18,"0.39312",1
"GO:0050896","response to stimulus",6855,321,244.69,"0.39394",1
"GO:0005985","sucrose metabolic process",38,2,1.36,"0.39542",1
"GO:0006104","succinyl-CoA metabolic process",14,1,0.5,"0.39896",1
"GO:0010452","histone H3-K36 methylation",14,1,0.5,"0.39896",1
"GO:0001709","cell fate determination",14,1,0.5,"0.39896",1
"GO:0009262","deoxyribonucleotide metabolic process",14,1,0.5,"0.39896",1
"GO:0042753","positive regulation of circadian rhythm",14,1,0.5,"0.39896",1
"GO:0045292","mRNA cis splicing, via spliceosome",14,1,0.5,"0.39896",1
"GO:0043266","regulation of potassium ion transport",14,1,0.5,"0.39896",1
"GO:0006388","tRNA splicing, via endonucleolytic cleav...",14,1,0.5,"0.39896",1
"GO:0009554","megasporogenesis",14,1,0.5,"0.39896",1
"GO:0061085","regulation of histone H3-K27 methylation",14,1,0.5,"0.39896",1
"GO:0140029","exocytic process",14,1,0.5,"0.39896",1
"GO:0070370","cellular heat acclimation",14,1,0.5,"0.39896",1
"GO:0042545","cell wall modification",90,4,3.21,"0.40123",1
"GO:0046890","regulation of lipid biosynthetic process",64,3,2.28,"0.40134",1
"GO:0006721","terpenoid metabolic process",250,10,8.92,"0.40220",1
"GO:0042542","response to hydrogen peroxide",143,6,5.1,"0.40272",1
"GO:0008652","cellular amino acid biosynthetic process",170,7,6.07,"0.40485",1
"GO:0090567","reproductive shoot system development",632,24,22.56,"0.40677",1
"GO:0045596","negative regulation of cell differentiat...",39,2,1.39,"0.40806",1
"GO:0015718","monocarboxylic acid transport",65,3,2.32,"0.41100",1
"GO:0010074","maintenance of meristem identity",65,3,2.32,"0.41100",1
"GO:2000280","regulation of root development",198,8,7.07,"0.41155",1
"GO:0010876","lipid localization",139,9,4.96,"0.41512",1
"GO:0071214","cellular response to abiotic stimulus",226,9,8.07,"0.41699",1
"GO:0008299","isoprenoid biosynthetic process",226,9,8.07,"0.41699",1
"GO:0104004","cellular response to environmental stimu...",226,9,8.07,"0.41699",1
"GO:1901264","carbohydrate derivative transport",92,4,3.28,"0.41741",1
"GO:0034249","negative regulation of cellular amide me...",92,4,3.28,"0.41741",1
"GO:0032968","positive regulation of transcription elo...",15,1,0.54,"0.42043",1
"GO:0043618","regulation of transcription from RNA pol...",15,1,0.54,"0.42043",1
"GO:2000033","regulation of seed dormancy process",15,1,0.54,"0.42043",1
"GO:0010115","regulation of abscisic acid biosynthetic...",15,1,0.54,"0.42043",1
"GO:0006893","Golgi to plasma membrane transport",15,1,0.54,"0.42043",1
"GO:0035264","multicellular organism growth",15,1,0.54,"0.42043",1
"GO:0055001","muscle cell development",15,1,0.54,"0.42043",1
"GO:0048445","carpel morphogenesis",15,1,0.54,"0.42043",1
"GO:0030521","androgen receptor signaling pathway",15,1,0.54,"0.42043",1
"GO:0019217","regulation of fatty acid metabolic proce...",15,1,0.54,"0.42043",1
"GO:0006572","tyrosine catabolic process",15,1,0.54,"0.42043",1
"GO:0007006","mitochondrial membrane organization",15,1,0.54,"0.42043",1
"GO:0018126","protein hydroxylation",15,1,0.54,"0.42043",1
"GO:0034720","histone H3-K4 demethylation",15,1,0.54,"0.42043",1
"GO:0051554","flavonol metabolic process",15,1,0.54,"0.42043",1
"GO:0051555","flavonol biosynthetic process",15,1,0.54,"0.42043",1
"GO:0019511","peptidyl-proline hydroxylation",15,1,0.54,"0.42043",1
"GO:0048830","adventitious root development",15,1,0.54,"0.42043",1
"GO:0030100","regulation of endocytosis",40,2,1.43,"0.42057",1
"GO:0055081","anion homeostasis",66,3,2.36,"0.42060",1
"GO:1903362","regulation of cellular protein catabolic...",66,3,2.36,"0.42060",1
"GO:0072593","reactive oxygen species metabolic proces...",173,7,6.18,"0.42244",1
"GO:0032269","negative regulation of cellular protein ...",200,8,7.14,"0.42245",1
"GO:0042440","pigment metabolic process",200,8,7.14,"0.42245",1
"GO:1902410","mitotic cytokinetic process",93,4,3.32,"0.42546",1
"GO:0009991","response to extracellular stimulus",356,17,12.71,"0.43058",1
"GO:0009555","pollen development",420,16,14.99,"0.43097",1
"GO:0019748","secondary metabolic process",554,38,19.77,"0.43228",1
"GO:0007600","sensory perception",41,2,1.46,"0.43293",1
"GO:0031338","regulation of vesicle fusion",41,2,1.46,"0.43293",1
"GO:0046839","phospholipid dephosphorylation",41,2,1.46,"0.43293",1
"GO:0010214","seed coat development",41,2,1.46,"0.43293",1
"GO:0010082","regulation of root meristem growth",41,2,1.46,"0.43293",1
"GO:0051051","negative regulation of transport",41,2,1.46,"0.43293",1
"GO:0009827","plant-type cell wall modification",41,2,1.46,"0.43293",1
"GO:0000902","cell morphogenesis",614,23,21.92,"0.43618",1
"GO:0051716","cellular response to stimulus",3465,158,123.68,"0.43853",1
"GO:0030865","cortical cytoskeleton organization",68,3,2.43,"0.43965",1
"GO:0051703","intraspecies interaction between organis...",176,7,6.28,"0.43999",1
"GO:0042451","purine nucleoside biosynthetic process",16,1,0.57,"0.44114",1
"GO:0010375","stomatal complex patterning",16,1,0.57,"0.44114",1
"GO:0046209","nitric oxide metabolic process",16,1,0.57,"0.44114",1
"GO:0016104","triterpenoid biosynthetic process",16,1,0.57,"0.44114",1
"GO:0032786","positive regulation of DNA-templated tra...",16,1,0.57,"0.44114",1
"GO:0006783","heme biosynthetic process",16,1,0.57,"0.44114",1
"GO:2000757","negative regulation of peptidyl-lysine a...",16,1,0.57,"0.44114",1
"GO:2000023","regulation of lateral root development",16,1,0.57,"0.44114",1
"GO:0008333","endosome to lysosome transport",16,1,0.57,"0.44114",1
"GO:0035067","negative regulation of histone acetylati...",16,1,0.57,"0.44114",1
"GO:1901984","negative regulation of protein acetylati...",16,1,0.57,"0.44114",1
"GO:0043281","regulation of cysteine-type endopeptidas...",16,1,0.57,"0.44114",1
"GO:0018106","peptidyl-histidine phosphorylation",16,1,0.57,"0.44114",1
"GO:0006493","protein O-linked glycosylation",16,1,0.57,"0.44114",1
"GO:0007569","cell aging",16,1,0.57,"0.44114",1
"GO:0046129","purine ribonucleoside biosynthetic proce...",16,1,0.57,"0.44114",1
"GO:0051552","flavone metabolic process",16,1,0.57,"0.44114",1
"GO:0051553","flavone biosynthetic process",16,1,0.57,"0.44114",1
"GO:0010540","basipetal auxin transport",16,1,0.57,"0.44114",1
"GO:0048829","root cap development",16,1,0.57,"0.44114",1
"GO:0035672","oligopeptide transmembrane transport",16,1,0.57,"0.44114",1
"GO:0032506","cytokinetic process",95,4,3.39,"0.44148",1
"GO:0043085","positive regulation of catalytic activit...",273,16,9.74,"0.44293",1
"GO:0051248","negative regulation of protein metabolic...",204,8,7.28,"0.44419",1
"GO:0015850","organic hydroxy compound transport",42,2,1.5,"0.44516",1
"GO:0048278","vesicle docking",42,2,1.5,"0.44516",1
"GO:0048574","long-day photoperiodism, flowering",69,3,2.46,"0.44908",1
"GO:0033559","unsaturated fatty acid metabolic process",69,3,2.46,"0.44908",1
"GO:0000165","MAPK cascade",65,6,2.32,"0.45402",1
"GO:0009312","oligosaccharide biosynthetic process",43,2,1.53,"0.45724",1
"GO:0046364","monosaccharide biosynthetic process",43,2,1.53,"0.45724",1
"GO:0042364","water-soluble vitamin biosynthetic proce...",43,2,1.53,"0.45724",1
"GO:1901659","glycosyl compound biosynthetic process",97,4,3.46,"0.45736",1
"GO:0044093","positive regulation of molecular functio...",332,18,11.85,"0.46069",1
"GO:0098660","inorganic ion transmembrane transport",511,19,18.24,"0.46095",1
"GO:0071941","nitrogen cycle metabolic process",17,1,0.61,"0.46111",1
"GO:0019344","cysteine biosynthetic process",17,1,0.61,"0.46111",1
"GO:0048354","mucilage biosynthetic process involved i...",17,1,0.61,"0.46111",1
"GO:0046898","response to cycloheximide",17,1,0.61,"0.46111",1
"GO:0006739","NADP metabolic process",17,1,0.61,"0.46111",1
"GO:1900457","regulation of brassinosteroid mediated s...",17,1,0.61,"0.46111",1
"GO:0009870","defense response signaling pathway, resi...",17,1,0.61,"0.46111",1
"GO:0071484","cellular response to light intensity",17,1,0.61,"0.46111",1
"GO:0032411","positive regulation of transporter activ...",17,1,0.61,"0.46111",1
"GO:0032414","positive regulation of ion transmembrane...",17,1,0.61,"0.46111",1
"GO:0042547","cell wall modification involved in multi...",17,1,0.61,"0.46111",1
"GO:0072659","protein localization to plasma membrane",17,1,0.61,"0.46111",1
"GO:1900140","regulation of seedling development",125,5,4.46,"0.46259",1
"GO:0050789","regulation of biological process",5695,259,203.28,"0.46627",1
"GO:0071417","cellular response to organonitrogen comp...",71,3,2.53,"0.46775",1
"GO:0022406","membrane docking",44,2,1.57,"0.46916",1
"GO:0140056","organelle localization by membrane tethe...",44,2,1.57,"0.46916",1
"GO:0006732","coenzyme metabolic process",264,10,9.42,"0.46967",1
"GO:0051093","negative regulation of developmental pro...",265,10,9.46,"0.47445",1
"GO:0070588","calcium ion transmembrane transport",127,5,4.53,"0.47644",1
"GO:0061025","membrane fusion",127,5,4.53,"0.47644",1
"GO:0000122","negative regulation of transcription by ...",72,3,2.57,"0.47697",1
"GO:0035335","peptidyl-tyrosine dephosphorylation",18,1,0.64,"0.48037",1
"GO:0060992","response to fungicide",18,1,0.64,"0.48037",1
"GO:0071219","cellular response to molecule of bacteri...",18,1,0.64,"0.48037",1
"GO:0019674","NAD metabolic process",18,1,0.64,"0.48037",1
"GO:0071901","negative regulation of protein serine/th...",18,1,0.64,"0.48037",1
"GO:0042168","heme metabolic process",18,1,0.64,"0.48037",1
"GO:2000034","regulation of seed maturation",18,1,0.64,"0.48037",1
"GO:0050688","regulation of defense response to virus",18,1,0.64,"0.48037",1
"GO:0006857","oligopeptide transport",18,1,0.64,"0.48037",1
"GO:0010970","transport along microtubule",18,1,0.64,"0.48037",1
"GO:0006595","polyamine metabolic process",18,1,0.64,"0.48037",1
"GO:0009082","branched-chain amino acid biosynthetic p...",18,1,0.64,"0.48037",1
"GO:0034243","regulation of transcription elongation f...",18,1,0.64,"0.48037",1
"GO:0000394","RNA splicing, via endonucleolytic cleava...",18,1,0.64,"0.48037",1
"GO:0016114","terpenoid biosynthetic process",183,7,6.53,"0.48055",1
"GO:1901616","organic hydroxy compound catabolic proce...",45,2,1.61,"0.48093",1
"GO:0042214","terpene metabolic process",45,2,1.61,"0.48093",1
"GO:0030433","ubiquitin-dependent ERAD pathway",45,2,1.61,"0.48093",1
"GO:0009072","aromatic amino acid family metabolic pro...",73,3,2.61,"0.48613",1
"GO:0001505","regulation of neurotransmitter levels",73,3,2.61,"0.48613",1
"GO:0098542","defense response to other organism",1134,85,40.48,"0.48812",1
"GO:0016999","antibiotic metabolic process",157,6,5.6,"0.49122",1
"GO:0009664","plant-type cell wall organization",185,7,6.6,"0.49200",1
"GO:2000030","regulation of response to red or far red...",46,2,1.64,"0.49253",1
"GO:0010252","auxin homeostasis",46,2,1.64,"0.49253",1
"GO:0042594","response to starvation",241,9,8.6,"0.49308",1
"GO:0048571","long-day photoperiodism",74,3,2.64,"0.49520",1
"GO:0031401","positive regulation of protein modificat...",170,12,6.07,"0.49544",1
"GO:0046219","indolalkylamine biosynthetic process",19,1,0.68,"0.49894",1
"GO:0006084","acetyl-CoA metabolic process",19,1,0.68,"0.49894",1
"GO:0000162","tryptophan biosynthetic process",19,1,0.68,"0.49894",1
"GO:0033108","mitochondrial respiratory chain complex ...",19,1,0.68,"0.49894",1
"GO:0051146","striated muscle cell differentiation",19,1,0.68,"0.49894",1
"GO:0000266","mitochondrial fission",19,1,0.68,"0.49894",1
"GO:0031154","culmination involved in sorocarp develop...",19,1,0.68,"0.49894",1
"GO:0009074","aromatic amino acid family catabolic pro...",19,1,0.68,"0.49894",1
"GO:1901068","guanosine-containing compound metabolic ...",19,1,0.68,"0.49894",1
"GO:0009828","plant-type cell wall loosening",19,1,0.68,"0.49894",1
"GO:0046184","aldehyde biosynthetic process",19,1,0.68,"0.49894",1
"GO:0030155","regulation of cell adhesion",19,1,0.68,"0.49894",1
"GO:0009395","phospholipid catabolic process",19,1,0.68,"0.49894",1
"GO:0008361","regulation of cell size",47,2,1.68,"0.50397",1
"GO:0006576","cellular biogenic amine metabolic proces...",47,2,1.68,"0.50397",1
"GO:0031175","neuron projection development",47,2,1.68,"0.50397",1
"GO:0051193","regulation of cofactor metabolic process",103,4,3.68,"0.50401",1
"GO:0031667","response to nutrient levels",318,15,11.35,"0.50735",1
"GO:0046148","pigment biosynthetic process",160,6,5.71,"0.50969",1
"GO:0000278","mitotic cell cycle",441,16,15.74,"0.50987",1
"GO:0022412","cellular process involved in reproductio...",132,5,4.71,"0.51052",1
"GO:2000028","regulation of photoperiodism, flowering",104,4,3.71,"0.51161",1
"GO:1901575","organic substance catabolic process",1428,54,50.97,"0.51518",1
"GO:0009593","detection of chemical stimulus",48,2,1.71,"0.51524",1
"GO:0010506","regulation of autophagy",48,2,1.71,"0.51524",1
"GO:2000117","negative regulation of cysteine-type end...",20,1,0.71,"0.51685",1
"GO:0046940","nucleoside monophosphate phosphorylation",20,1,0.71,"0.51685",1
"GO:0009645","response to low light intensity stimulus",20,1,0.71,"0.51685",1
"GO:0006995","cellular response to nitrogen starvation",20,1,0.71,"0.51685",1
"GO:0010444","guard mother cell differentiation",20,1,0.71,"0.51685",1
"GO:0098876","vesicle-mediated transport to the plasma...",20,1,0.71,"0.51685",1
"GO:0048455","stamen formation",20,1,0.71,"0.51685",1
"GO:0030435","sporulation resulting in formation of a ...",20,1,0.71,"0.51685",1
"GO:0072523","purine-containing compound catabolic pro...",20,1,0.71,"0.51685",1
"GO:0045003","double-strand break repair via synthesis...",20,1,0.71,"0.51685",1
"GO:0008037","cell recognition",20,1,0.71,"0.51685",1
"GO:0045815","positive regulation of gene expression, ...",20,1,0.71,"0.51685",1
"GO:0006816","calcium ion transport",133,5,4.75,"0.51723",1
"GO:0006796","phosphate-containing compound metabolic ...",2143,119,76.49,"0.51776",1
"GO:1901362","organic cyclic compound biosynthetic pro...",2996,141,106.94,"0.51804",1
"GO:0044283","small molecule biosynthetic process",838,30,29.91,"0.52104",1
"GO:0016236","macroautophagy",77,3,2.75,"0.52194",1
"GO:0009073","aromatic amino acid family biosynthetic ...",49,2,1.75,"0.52634",1
"GO:0007399","nervous system development",106,4,3.78,"0.52666",1
"GO:1902532","negative regulation of intracellular sig...",84,11,3,"0.52867",1
"GO:0048468","cell development",559,20,19.95,"0.52877",1
"GO:0009628","response to abiotic stimulus",2647,125,94.48,"0.52942",1
"GO:0031326","regulation of cellular biosynthetic proc...",2429,117,86.7,"0.53261",1
"GO:0006863","purine nucleobase transport",21,1,0.75,"0.53412",1
"GO:0048439","flower morphogenesis",21,1,0.75,"0.53412",1
"GO:0009942","longitudinal axis specification",21,1,0.75,"0.53412",1
"GO:0080111","DNA demethylation",21,1,0.75,"0.53412",1
"GO:0019218","regulation of steroid metabolic process",21,1,0.75,"0.53412",1
"GO:0009901","anther dehiscence",21,1,0.75,"0.53412",1
"GO:0051091","positive regulation of DNA-binding trans...",21,1,0.75,"0.53412",1
"GO:0010077","maintenance of inflorescence meristem id...",21,1,0.75,"0.53412",1
"GO:0099111","microtubule-based transport",21,1,0.75,"0.53412",1
"GO:1904062","regulation of cation transmembrane trans...",21,1,0.75,"0.53412",1
"GO:0031057","negative regulation of histone modificat...",21,1,0.75,"0.53412",1
"GO:1904823","purine nucleobase transmembrane transpor...",21,1,0.75,"0.53412",1
"GO:0018202","peptidyl-histidine modification",21,1,0.75,"0.53412",1
"GO:0015908","fatty acid transport",21,1,0.75,"0.53412",1
"GO:0016106","sesquiterpenoid biosynthetic process",50,2,1.78,"0.53727",1
"GO:0052545","callose localization",50,2,1.78,"0.53727",1
"GO:0055046","microgametogenesis",50,2,1.78,"0.53727",1
"GO:0009225","nucleotide-sugar metabolic process",50,2,1.78,"0.53727",1
"GO:0006811","ion transport",1040,40,37.12,"0.53818",1
"GO:0009863","salicylic acid mediated signaling pathwa...",79,3,2.82,"0.53932",1
"GO:0043069","negative regulation of programmed cell d...",79,3,2.82,"0.53932",1
"GO:0044281","small molecule metabolic process",1776,63,63.39,"0.54227",1
"GO:0009416","response to light stimulus",911,37,32.52,"0.54477",1
"GO:0051241","negative regulation of multicellular org...",252,9,9,"0.54721",1
"GO:0009910","negative regulation of flower developmen...",80,3,2.86,"0.54788",1
"GO:0009631","cold acclimation",51,2,1.82,"0.54802",1
"GO:0033037","polysaccharide localization",51,2,1.82,"0.54802",1
"GO:0010014","meristem initiation",51,2,1.82,"0.54802",1
"GO:0043408","regulation of MAPK cascade",44,5,1.57,"0.54850",1
"GO:0009683","indoleacetic acid metabolic process",22,1,0.79,"0.55077",1
"GO:0009684","indoleacetic acid biosynthetic process",22,1,0.79,"0.55077",1
"GO:0009688","abscisic acid biosynthetic process",22,1,0.79,"0.55077",1
"GO:0015851","nucleobase transport",22,1,0.79,"0.55077",1
"GO:1902882","regulation of response to oxidative stre...",22,1,0.79,"0.55077",1
"GO:0008544","epidermis development",22,1,0.79,"0.55077",1
"GO:0051156","glucose 6-phosphate metabolic process",22,1,0.79,"0.55077",1
"GO:0048448","stamen morphogenesis",22,1,0.79,"0.55077",1
"GO:0009913","epidermal cell differentiation",22,1,0.79,"0.55077",1
"GO:0097193","intrinsic apoptotic signaling pathway",22,1,0.79,"0.55077",1
"GO:0043144","snoRNA processing",22,1,0.79,"0.55077",1
"GO:1902645","tertiary alcohol biosynthetic process",22,1,0.79,"0.55077",1
"GO:0009086","methionine biosynthetic process",22,1,0.79,"0.55077",1
"GO:0033866","nucleoside bisphosphate biosynthetic pro...",22,1,0.79,"0.55077",1
"GO:0043289","apocarotenoid biosynthetic process",22,1,0.79,"0.55077",1
"GO:0031099","regeneration",22,1,0.79,"0.55077",1
"GO:1902115","regulation of organelle assembly",22,1,0.79,"0.55077",1
"GO:0034767","positive regulation of ion transmembrane...",22,1,0.79,"0.55077",1
"GO:0035510","DNA dealkylation",22,1,0.79,"0.55077",1
"GO:0034030","ribonucleoside bisphosphate biosynthetic...",22,1,0.79,"0.55077",1
"GO:0034033","purine nucleoside bisphosphate biosynthe...",22,1,0.79,"0.55077",1
"GO:1905392","plant organ morphogenesis",595,21,21.24,"0.55370",1
"GO:2000241","regulation of reproductive process",453,16,16.17,"0.55388",1
"GO:0051094","positive regulation of developmental pro...",225,8,8.03,"0.55511",1
"GO:0009889","regulation of biosynthetic process",2481,120,88.56,"0.55557",1
"GO:0009686","gibberellin biosynthetic process",81,3,2.89,"0.55634",1
"GO:0051651","maintenance of location in cell",81,3,2.89,"0.55634",1
"GO:0051346","negative regulation of hydrolase activit...",52,2,1.86,"0.55860",1
"GO:0048509","regulation of meristem development",197,7,7.03,"0.55884",1
"GO:0071555","cell wall organization",255,9,9.1,"0.56159",1
"GO:0043413","macromolecule glycosylation",111,4,3.96,"0.56326",1
"GO:0051260","protein homooligomerization",111,4,3.96,"0.56326",1
"GO:0006486","protein glycosylation",111,4,3.96,"0.56326",1
"GO:0044088","regulation of vacuole organization",23,1,0.82,"0.56683",1
"GO:0016226","iron-sulfur cluster assembly",23,1,0.82,"0.56683",1
"GO:0032784","regulation of DNA-templated transcriptio...",23,1,0.82,"0.56683",1
"GO:0051452","intracellular pH reduction",23,1,0.82,"0.56683",1
"GO:0097468","programmed cell death in response to rea...",23,1,0.82,"0.56683",1
"GO:1902652","secondary alcohol metabolic process",23,1,0.82,"0.56683",1
"GO:0071514","genetic imprinting",23,1,0.82,"0.56683",1
"GO:0031163","metallo-sulfur cluster assembly",23,1,0.82,"0.56683",1
"GO:0010052","guard cell differentiation",23,1,0.82,"0.56683",1
"GO:0007041","lysosomal transport",23,1,0.82,"0.56683",1
"GO:0007035","vacuolar acidification",23,1,0.82,"0.56683",1
"GO:0030497","fatty acid elongation",23,1,0.82,"0.56683",1
"GO:0006349","regulation of gene expression by genetic...",23,1,0.82,"0.56683",1
"GO:0043065","positive regulation of apoptotic process",23,1,0.82,"0.56683",1
"GO:0034764","positive regulation of transmembrane tra...",23,1,0.82,"0.56683",1
"GO:1901698","response to nitrogen compound",559,49,19.95,"0.56879",1
"GO:0071496","cellular response to external stimulus",314,11,11.21,"0.56881",1
"GO:0006914","autophagy",112,4,4,"0.57039",1
"GO:0061919","process utilizing autophagic mechanism",112,4,4,"0.57039",1
"GO:0042176","regulation of protein catabolic process",83,3,2.96,"0.57298",1
"GO:0018208","peptidyl-proline modification",83,3,2.96,"0.57298",1
"GO:0009653","anatomical structure morphogenesis",1482,52,52.9,"0.57502",1
"GO:0048532","anatomical structure arrangement",113,4,4.03,"0.57746",1
"GO:0090068","positive regulation of cell cycle proces...",54,2,1.93,"0.57922",1
"GO:0008015","blood circulation",54,2,1.93,"0.57922",1
"GO:2000070","regulation of response to water deprivat...",46,5,1.64,"0.58001",1
"GO:0034219","carbohydrate transmembrane transport",84,3,3,"0.58115",1
"GO:0019369","arachidonic acid metabolic process",24,1,0.86,"0.58232",1
"GO:0060966","regulation of gene silencing by RNA",24,1,0.86,"0.58232",1
"GO:0050808","synapse organization",24,1,0.86,"0.58232",1
"GO:0043692","monoterpene metabolic process",24,1,0.86,"0.58232",1
"GO:0043693","monoterpene biosynthetic process",24,1,0.86,"0.58232",1
"GO:0030705","cytoskeleton-dependent intracellular tra...",24,1,0.86,"0.58232",1
"GO:0010192","mucilage biosynthetic process",24,1,0.86,"0.58232",1
"GO:1990778","protein localization to cell periphery",24,1,0.86,"0.58232",1
"GO:0009240","isopentenyl diphosphate biosynthetic pro...",24,1,0.86,"0.58232",1
"GO:0006568","tryptophan metabolic process",24,1,0.86,"0.58232",1
"GO:0006586","indolalkylamine metabolic process",24,1,0.86,"0.58232",1
"GO:0046490","isopentenyl diphosphate metabolic proces...",24,1,0.86,"0.58232",1
"GO:0006469","negative regulation of protein kinase ac...",24,1,0.86,"0.58232",1
"GO:0031062","positive regulation of histone methylati...",24,1,0.86,"0.58232",1
"GO:0042398","cellular modified amino acid biosyntheti...",24,1,0.86,"0.58232",1
"GO:0000578","embryonic axis specification",24,1,0.86,"0.58232",1
"GO:0045851","pH reduction",24,1,0.86,"0.58232",1
"GO:0033673","negative regulation of kinase activity",24,1,0.86,"0.58232",1
"GO:0071229","cellular response to acid chemical",735,50,26.24,"0.58395",1
"GO:0031331","positive regulation of cellular cataboli...",114,4,4.07,"0.58446",1
"GO:0009888","tissue development",1064,37,37.98,"0.59189",1
"GO:1905393","plant organ formation",174,6,6.21,"0.59209",1
"GO:0009056","catabolic process",1636,60,58.4,"0.59256",1
"GO:0016102","diterpenoid biosynthetic process",86,3,3.07,"0.59719",1
"GO:0042447","hormone catabolic process",25,1,0.89,"0.59725",1
"GO:0048587","regulation of short-day photoperiodism, ...",25,1,0.89,"0.59725",1
"GO:1901654","response to ketone",25,1,0.89,"0.59725",1
"GO:0090333","regulation of stomatal closure",25,1,0.89,"0.59725",1
"GO:0015695","organic cation transport",25,1,0.89,"0.59725",1
"GO:0010267","production of ta-siRNAs involved in RNA ...",25,1,0.89,"0.59725",1
"GO:0009956","radial pattern formation",25,1,0.89,"0.59725",1
"GO:0098586","cellular response to virus",25,1,0.89,"0.59725",1
"GO:0010099","regulation of photomorphogenesis",25,1,0.89,"0.59725",1
"GO:0044347","cell wall polysaccharide catabolic proce...",25,1,0.89,"0.59725",1
"GO:0031146","SCF-dependent proteasomal ubiquitin-depe...",25,1,0.89,"0.59725",1
"GO:0051761","sesquiterpene metabolic process",25,1,0.89,"0.59725",1
"GO:0051762","sesquiterpene biosynthetic process",25,1,0.89,"0.59725",1
"GO:0018196","peptidyl-asparagine modification",25,1,0.89,"0.59725",1
"GO:0045055","regulated exocytosis",25,1,0.89,"0.59725",1
"GO:0018279","protein N-linked glycosylation via aspar...",25,1,0.89,"0.59725",1
"GO:0042692","muscle cell differentiation",25,1,0.89,"0.59725",1
"GO:0032446","protein modification by small protein co...",607,40,21.67,"0.59775",1
"GO:0006767","water-soluble vitamin metabolic process",56,2,2,"0.59912",1
"GO:0043066","negative regulation of apoptotic process",56,2,2,"0.59912",1
"GO:0090558","plant epidermis development",466,16,16.63,"0.59998",1
"GO:0048827","phyllome development",694,28,24.77,"0.60059",1
"GO:0012501","programmed cell death",293,10,10.46,"0.60287",1
"GO:0048367","shoot system development",1128,43,40.26,"0.60424",1
"GO:0045944","positive regulation of transcription by ...",177,6,6.32,"0.60879",1
"GO:0009119","ribonucleoside metabolic process",57,2,2.03,"0.60881",1
"GO:0009069","serine family amino acid metabolic proce...",57,2,2.03,"0.60881",1
"GO:0042335","cuticle development",57,2,2.03,"0.60881",1
"GO:0048589","developmental growth",700,24,24.99,"0.61160",1
"GO:0015743","malate transport",26,1,0.93,"0.61165",1
"GO:0043562","cellular response to nitrogen levels",26,1,0.93,"0.61165",1
"GO:0010440","stomatal lineage progression",26,1,0.93,"0.61165",1
"GO:0071577","zinc ion transmembrane transport",26,1,0.93,"0.61165",1
"GO:0071423","malate transmembrane transport",26,1,0.93,"0.61165",1
"GO:0031669","cellular response to nutrient levels",266,9,9.49,"0.61258",1
"GO:0048583","regulation of response to stimulus",1313,87,46.87,"0.61277",1
"GO:2000243","positive regulation of reproductive proc...",88,3,3.14,"0.61283",1
"GO:0048653","anther development",88,3,3.14,"0.61283",1
"GO:0046496","nicotinamide nucleotide metabolic proces...",88,3,3.14,"0.61283",1
"GO:0009816","defense response to bacterium, incompati...",88,3,3.14,"0.61283",1
"GO:0006793","phosphorus metabolic process",2183,119,77.92,"0.61563",1
"GO:0010346","shoot axis formation",58,2,2.07,"0.61831",1
"GO:0023061","signal release",58,2,2.07,"0.61831",1
"GO:0010143","cutin biosynthetic process",58,2,2.07,"0.61831",1
"GO:0010223","secondary shoot formation",58,2,2.07,"0.61831",1
"GO:0019362","pyridine nucleotide metabolic process",89,3,3.18,"0.62049",1
"GO:0009736","cytokinin-activated signaling pathway",89,3,3.18,"0.62049",1
"GO:0048582","positive regulation of post-embryonic de...",120,4,4.28,"0.62502",1
"GO:0009926","auxin polar transport",120,4,4.28,"0.62502",1
"GO:0009744","response to sucrose",120,4,4.28,"0.62502",1
"GO:0034285","response to disaccharide",120,4,4.28,"0.62502",1
"GO:0048359","mucilage metabolic process involved in s...",27,1,0.96,"0.62554",1
"GO:2000756","regulation of peptidyl-lysine acetylatio...",27,1,0.96,"0.62554",1
"GO:0032875","regulation of DNA endoreduplication",27,1,0.96,"0.62554",1
"GO:0036473","cell death in response to oxidative stre...",27,1,0.96,"0.62554",1
"GO:0035065","regulation of histone acetylation",27,1,0.96,"0.62554",1
"GO:0070734","histone H3-K27 methylation",27,1,0.96,"0.62554",1
"GO:1901983","regulation of protein acetylation",27,1,0.96,"0.62554",1
"GO:0080027","response to herbivore",27,1,0.96,"0.62554",1
"GO:0006465","signal peptide processing",27,1,0.96,"0.62554",1
"GO:0010508","positive regulation of autophagy",27,1,0.96,"0.62554",1
"GO:0001763","morphogenesis of a branching structure",59,2,2.11,"0.62764",1
"GO:0090351","seedling development",271,9,9.67,"0.63474",1
"GO:0051674","localization of cell",91,3,3.25,"0.63551",1
"GO:0071368","cellular response to cytokinin stimulus",91,3,3.25,"0.63551",1
"GO:0048870","cell motility",91,3,3.25,"0.63551",1
"GO:0061024","membrane organization",293,13,10.46,"0.63592",1
"GO:0009116","nucleoside metabolic process",60,2,2.14,"0.63679",1
"GO:0006629","lipid metabolic process",1035,41,36.94,"0.63746",1
"GO:0044265","cellular macromolecule catabolic process",823,31,29.38,"0.63779",1
