"GO.ID","Term","Annotated","Significant","Expected","Pvalue","Adj.Pvalue"
"GO:0051336","regulation of hydrolase activity",158,4,3.9,"0.55088",1
"GO:0006775","fat-soluble vitamin metabolic process",32,1,0.79,"0.55138",1
"GO:0007091","metaphase/anaphase transition of mitotic...",32,1,0.79,"0.55138",1
"GO:0009081","branched-chain amino acid metabolic proc...",32,1,0.79,"0.55138",1
"GO:0009880","embryonic pattern specification",32,1,0.79,"0.55138",1
"GO:0010965","regulation of mitotic sister chromatid s...",32,1,0.79,"0.55138",1
"GO:0031058","positive regulation of histone modificat...",32,1,0.79,"0.55138",1
"GO:0042343","indole glucosinolate metabolic process",32,1,0.79,"0.55138",1
"GO:0042362","fat-soluble vitamin biosynthetic process",32,1,0.79,"0.55138",1
"GO:0044784","metaphase/anaphase transition of cell cy...",32,1,0.79,"0.55138",1
"GO:0045047","protein targeting to ER",32,1,0.79,"0.55138",1
"GO:0048572","short-day photoperiodism",32,1,0.79,"0.55138",1
"GO:0048575","short-day photoperiodism, flowering",32,1,0.79,"0.55138",1
"GO:0048729","tissue morphogenesis",32,1,0.79,"0.55138",1
"GO:0072599","establishment of protein localization to...",32,1,0.79,"0.55138",1
"GO:0080113","regulation of seed growth",32,1,0.79,"0.55138",1
"GO:0090307","mitotic spindle assembly",32,1,0.79,"0.55138",1
"GO:1905428","regulation of plant organ formation",32,1,0.79,"0.55138",1
"GO:1905818","regulation of chromosome separation",32,1,0.79,"0.55138",1
"GO:0043632","modification-dependent macromolecule cat...",489,12,12.08,"0.55161",1
"GO:0051301","cell division",448,11,11.07,"0.55210",1
"GO:0042440","pigment metabolic process",200,5,4.94,"0.55257",1
"GO:0051172","negative regulation of nitrogen compound...",696,17,17.2,"0.55555",1
"GO:0090696","post-embryonic plant organ development",284,7,7.02,"0.55635",1
"GO:0008285","negative regulation of cell population p...",75,2,1.85,"0.55659",1
"GO:0072527","pyrimidine-containing compound metabolic...",75,2,1.85,"0.55659",1
"GO:0097237","cellular response to toxic substance",201,5,4.97,"0.55702",1
"GO:0072522","purine-containing compound biosynthetic ...",160,4,3.95,"0.56085",1
"GO:0000086","G2/M transition of mitotic cell cycle",33,1,0.82,"0.56249",1
"GO:0007417","central nervous system development",33,1,0.82,"0.56249",1
"GO:0009084","glutamine family amino acid biosynthetic...",33,1,0.82,"0.56249",1
"GO:0009641","shade avoidance",33,1,0.82,"0.56249",1
"GO:0033046","negative regulation of sister chromatid ...",33,1,0.82,"0.56249",1
"GO:0043410","positive regulation of MAPK cascade",33,1,0.82,"0.56249",1
"GO:0043687","post-translational protein modification",33,1,0.82,"0.56249",1
"GO:0043966","histone H3 acetylation",33,1,0.82,"0.56249",1
"GO:0046164","alcohol catabolic process",33,1,0.82,"0.56249",1
"GO:0048826","cotyledon morphogenesis",33,1,0.82,"0.56249",1
"GO:0051306","mitotic sister chromatid separation",33,1,0.82,"0.56249",1
"GO:0051348","negative regulation of transferase activ...",33,1,0.82,"0.56249",1
"GO:0051985","negative regulation of chromosome segreg...",33,1,0.82,"0.56249",1
"GO:0055083","monovalent inorganic anion homeostasis",33,1,0.82,"0.56249",1
"GO:0060271","cilium assembly",33,1,0.82,"0.56249",1
"GO:1900618","regulation of shoot system morphogenesis",33,1,0.82,"0.56249",1
"GO:0006996","organelle organization",2131,52,52.66,"0.56306",1
"GO:0006997","nucleus organization",76,2,1.88,"0.56380",1
"GO:1904951","positive regulation of establishment of ...",76,2,1.88,"0.56380",1
"GO:0009743","response to carbohydrate",245,6,6.05,"0.56652",1
"GO:0042327","positive regulation of phosphorylation",119,3,2.94,"0.56695",1
"GO:0048366","leaf development",495,12,12.23,"0.56880",1
"GO:0009561","megagametogenesis",77,2,1.9,"0.57092",1
"GO:0009926","auxin polar transport",120,3,2.97,"0.57265",1
"GO:0010562","positive regulation of phosphorus metabo...",120,3,2.97,"0.57265",1
"GO:0045937","positive regulation of phosphate metabol...",120,3,2.97,"0.57265",1
"GO:0006221","pyrimidine nucleotide biosynthetic proce...",34,1,0.84,"0.57332",1
"GO:0035725","sodium ion transmembrane transport",34,1,0.84,"0.57332",1
"GO:0042631","cellular response to water deprivation",34,1,0.84,"0.57332",1
"GO:0044782","cilium organization",34,1,0.84,"0.57332",1
"GO:0045010","actin nucleation",34,1,0.84,"0.57332",1
"GO:0080112","seed growth",34,1,0.84,"0.57332",1
"GO:1905156","negative regulation of photosynthesis",34,1,0.84,"0.57332",1
"GO:1905269","positive regulation of chromatin organiz...",34,1,0.84,"0.57332",1
"GO:0009639","response to red or far red light",247,6,6.1,"0.57450",1
"GO:0009451","RNA modification",539,13,13.32,"0.57598",1
"GO:0031324","negative regulation of cellular metaboli...",746,18,18.43,"0.57657",1
"GO:0010498","proteasomal protein catabolic process",416,10,10.28,"0.58077",1
"GO:0032881","regulation of polysaccharide metabolic p...",35,1,0.86,"0.58389",1
"GO:0046173","polyol biosynthetic process",35,1,0.86,"0.58389",1
"GO:0016043","cellular component organization",3451,84,85.28,"0.58449",1
"GO:0044743","protein transmembrane import into intrac...",79,2,1.95,"0.58492",1
"GO:1901990","regulation of mitotic cell cycle phase t...",79,2,1.95,"0.58492",1
"GO:0043067","regulation of programmed cell death",165,4,4.08,"0.58526",1
"GO:0034404","nucleobase-containing small molecule bio...",123,3,3.04,"0.58945",1
"GO:0007059","chromosome segregation",166,4,4.1,"0.59004",1
"GO:0009555","pollen development",420,10,10.38,"0.59297",1
"GO:0006511","ubiquitin-dependent protein catabolic pr...",462,11,11.42,"0.59345",1
"GO:0006298","mismatch repair",36,1,0.89,"0.59420",1
"GO:0007140","male meiotic nuclear division",36,1,0.89,"0.59420",1
"GO:0009696","salicylic acid metabolic process",36,1,0.89,"0.59420",1
"GO:0033047","regulation of mitotic sister chromatid s...",36,1,0.89,"0.59420",1
"GO:0051784","negative regulation of nuclear division",36,1,0.89,"0.59420",1
"GO:0071462","cellular response to water stimulus",36,1,0.89,"0.59420",1
"GO:0090503","RNA phosphodiester bond hydrolysis, exon...",36,1,0.89,"0.59420",1
"GO:1902749","regulation of cell cycle G2/M phase tran...",36,1,0.89,"0.59420",1
"GO:0010628","positive regulation of gene expression",671,16,16.58,"0.59516",1
"GO:0010948","negative regulation of cell cycle proces...",81,2,2,"0.59857",1
"GO:0051347","positive regulation of transferase activ...",125,3,3.09,"0.60041",1
"GO:0019941","modification-dependent protein catabolic...",465,11,11.49,"0.60209",1
"GO:0000289","nuclear-transcribed mRNA poly(A) tail sh...",37,1,0.91,"0.60425",1
"GO:0006814","sodium ion transport",37,1,0.91,"0.60425",1
"GO:0009958","positive gravitropism",37,1,0.91,"0.60425",1
"GO:0010315","auxin efflux",37,1,0.91,"0.60425",1
"GO:0010345","suberin biosynthetic process",37,1,0.91,"0.60425",1
"GO:0030148","sphingolipid biosynthetic process",37,1,0.91,"0.60425",1
"GO:0031396","regulation of protein ubiquitination",37,1,0.91,"0.60425",1
"GO:0044057","regulation of system process",37,1,0.91,"0.60425",1
"GO:0050821","protein stabilization",37,1,0.91,"0.60425",1
"GO:1903338","regulation of cell wall organization or ...",37,1,0.91,"0.60425",1
"GO:2001251","negative regulation of chromosome organi...",82,2,2.03,"0.60528",1
"GO:0044403","symbiotic process",126,3,3.11,"0.60582",1
"GO:0008652","cellular amino acid biosynthetic process",170,4,4.2,"0.60886",1
"GO:0031401","positive regulation of protein modificat...",170,4,4.2,"0.60886",1
"GO:0061025","membrane fusion",127,3,3.14,"0.61119",1
"GO:0048581","negative regulation of post-embryonic de...",171,4,4.23,"0.61348",1
"GO:0008645","hexose transmembrane transport",38,1,0.94,"0.61406",1
"GO:0009567","double fertilization forming a zygote an...",38,1,0.94,"0.61406",1
"GO:0015749","monosaccharide transmembrane transport",38,1,0.94,"0.61406",1
"GO:0034661","ncRNA catabolic process",38,1,0.94,"0.61406",1
"GO:0046323","glucose import",38,1,0.94,"0.61406",1
"GO:0048579","negative regulation of long-day photoper...",38,1,0.94,"0.61406",1
"GO:0070972","protein localization to endoplasmic reti...",38,1,0.94,"0.61406",1
"GO:0071345","cellular response to cytokine stimulus",38,1,0.94,"0.61406",1
"GO:1904659","glucose transmembrane transport",38,1,0.94,"0.61406",1
"GO:0009260","ribonucleotide biosynthetic process",172,4,4.25,"0.61807",1
"GO:0046390","ribose phosphate biosynthetic process",172,4,4.25,"0.61807",1
"GO:0051640","organelle localization",172,4,4.25,"0.61807",1
"GO:0009626","plant-type hypersensitive response",84,2,2.08,"0.61842",1
"GO:0034050","host programmed cell death induced by sy...",84,2,2.08,"0.61842",1
"GO:0042737","drug catabolic process",84,2,2.08,"0.61842",1
"GO:0006325","chromatin organization",471,11,11.64,"0.61911",1
"GO:0009793","embryo development ending in seed dorman...",598,14,14.78,"0.62107",1
"GO:0008356","asymmetric cell division",39,1,0.96,"0.62362",1
"GO:0009625","response to insect",39,1,0.96,"0.62362",1
"GO:0032388","positive regulation of intracellular tra...",39,1,0.96,"0.62362",1
"GO:0052546","cell wall pectin metabolic process",39,1,0.96,"0.62362",1
"GO:2000035","regulation of stem cell division",39,1,0.96,"0.62362",1
"GO:0009846","pollen germination",85,2,2.1,"0.62487",1
"GO:0010114","response to red light",85,2,2.1,"0.62487",1
"GO:1905393","plant organ formation",174,4,4.3,"0.62714",1
"GO:0048468","cell development",559,13,13.81,"0.62887",1
"GO:1901698","response to nitrogen compound",559,13,13.81,"0.62887",1
"GO:0030163","protein catabolic process",686,16,16.95,"0.63074",1
"GO:0098869","cellular oxidant detoxification",175,4,4.32,"0.63162",1
"GO:0006607","NLS-bearing protein import into nucleus",40,1,0.99,"0.63295",1
"GO:0030838","positive regulation of actin filament po...",40,1,0.99,"0.63295",1
"GO:0042548","regulation of photosynthesis, light reac...",40,1,0.99,"0.63295",1
"GO:0045727","positive regulation of translation",40,1,0.99,"0.63295",1
"GO:0060969","negative regulation of gene silencing",40,1,0.99,"0.63295",1
"GO:1903313","positive regulation of mRNA metabolic pr...",40,1,0.99,"0.63295",1
"GO:1990748","cellular detoxification",176,4,4.35,"0.63607",1
"GO:0043161","proteasome-mediated ubiquitin-dependent ...",392,9,9.69,"0.63613",1
"GO:0009101","glycoprotein biosynthetic process",132,3,3.26,"0.63725",1
"GO:0042430","indole-containing compound metabolic pro...",87,2,2.15,"0.63751",1
"GO:0045787","positive regulation of cell cycle",87,2,2.15,"0.63751",1
"GO:0019953","sexual reproduction",221,5,5.46,"0.64105",1
"GO:0006378","mRNA polyadenylation",41,1,1.01,"0.64204",1
"GO:0009112","nucleobase metabolic process",41,1,1.01,"0.64204",1
"GO:0010082","regulation of root meristem growth",41,1,1.01,"0.64204",1
"GO:0031060","regulation of histone methylation",41,1,1.01,"0.64204",1
"GO:0031338","regulation of vesicle fusion",41,1,1.01,"0.64204",1
"GO:0035239","tube morphogenesis",41,1,1.01,"0.64204",1
"GO:0043009","chordate embryonic development",41,1,1.01,"0.64204",1
"GO:0045143","homologous chromosome segregation",41,1,1.01,"0.64204",1
"GO:0046839","phospholipid dephosphorylation",41,1,1.01,"0.64204",1
"GO:0072350","tricarboxylic acid metabolic process",41,1,1.01,"0.64204",1
"GO:1901136","carbohydrate derivative catabolic proces...",41,1,1.01,"0.64204",1
"GO:1903320","regulation of protein modification by sm...",41,1,1.01,"0.64204",1
"GO:0051338","regulation of transferase activity",178,4,4.4,"0.64487",1
"GO:0034284","response to monosaccharide",134,3,3.31,"0.64733",1
"GO:0098662","inorganic cation transmembrane transport",439,10,10.85,"0.64855",1
"GO:0048827","phyllome development",694,16,17.15,"0.64910",1
"GO:0009407","toxin catabolic process",42,1,1.04,"0.65091",1
"GO:0017145","stem cell division",42,1,1.04,"0.65091",1
"GO:0071456","cellular response to hypoxia",42,1,1.04,"0.65091",1
"GO:0032880","regulation of protein localization",135,3,3.34,"0.65230",1
"GO:0009126","purine nucleoside monophosphate metaboli...",136,3,3.36,"0.65721",1
"GO:0009167","purine ribonucleoside monophosphate meta...",136,3,3.36,"0.65721",1
"GO:0009812","flavonoid metabolic process",136,3,3.36,"0.65721",1
"GO:0071806","protein transmembrane transport",136,3,3.36,"0.65721",1
"GO:0055085","transmembrane transport",1286,30,31.78,"0.65850",1
"GO:0008360","regulation of cell shape",43,1,1.06,"0.65956",1
"GO:0009690","cytokinin metabolic process",43,1,1.06,"0.65956",1
"GO:0032543","mitochondrial translation",43,1,1.06,"0.65956",1
"GO:0043488","regulation of mRNA stability",43,1,1.06,"0.65956",1
"GO:0045597","positive regulation of cell differentiat...",43,1,1.06,"0.65956",1
"GO:0046364","monosaccharide biosynthetic process",43,1,1.06,"0.65956",1
"GO:0006754","ATP biosynthetic process",91,2,2.25,"0.66178",1
"GO:0031497","chromatin assembly",91,2,2.25,"0.66178",1
"GO:0048870","cell motility",91,2,2.25,"0.66178",1
"GO:0051674","localization of cell",91,2,2.25,"0.66178",1
"GO:0009416","response to light stimulus",911,21,22.51,"0.66221",1
"GO:0018193","peptidyl-amino acid modification",531,12,13.12,"0.66567",1
"GO:0001666","response to hypoxia",138,3,3.41,"0.66690",1
"GO:0009798","axis specification",138,3,3.41,"0.66690",1
"GO:0070085","glycosylation",138,3,3.41,"0.66690",1
"GO:0009627","systemic acquired resistance",92,2,2.27,"0.66765",1
"GO:0034249","negative regulation of cellular amide me...",92,2,2.27,"0.66765",1
"GO:0098655","cation transmembrane transport",489,11,12.08,"0.66790",1
"GO:0043408","regulation of MAPK cascade",44,1,1.09,"0.66800",1
"GO:0006928","movement of cell or subcellular componen...",228,5,5.63,"0.66801",1
"GO:0098754","detoxification",228,5,5.63,"0.66801",1
"GO:0043085","positive regulation of catalytic activit...",273,6,6.75,"0.67097",1
"GO:0009642","response to light intensity",229,5,5.66,"0.67175",1
"GO:0006220","pyrimidine nucleotide metabolic process",45,1,1.11,"0.67623",1
"GO:0006636","unsaturated fatty acid biosynthetic proc...",45,1,1.11,"0.67623",1
"GO:0015914","phospholipid transport",45,1,1.11,"0.67623",1
"GO:0017001","antibiotic catabolic process",45,1,1.11,"0.67623",1
"GO:0030641","regulation of cellular pH",45,1,1.11,"0.67623",1
"GO:0031330","negative regulation of cellular cataboli...",45,1,1.11,"0.67623",1
"GO:0032273","positive regulation of protein polymeriz...",45,1,1.11,"0.67623",1
"GO:0034097","response to cytokine",45,1,1.11,"0.67623",1
"GO:0034250","positive regulation of cellular amide me...",45,1,1.11,"0.67623",1
"GO:0042133","neurotransmitter metabolic process",45,1,1.11,"0.67623",1
"GO:0043622","cortical microtubule organization",45,1,1.11,"0.67623",1
"GO:0051453","regulation of intracellular pH",45,1,1.11,"0.67623",1
"GO:0006855","drug transmembrane transport",140,3,3.46,"0.67638",1
"GO:0009199","ribonucleoside triphosphate metabolic pr...",140,3,3.46,"0.67638",1
"GO:0034220","ion transmembrane transport",834,19,20.61,"0.67702",1
"GO:0045860","positive regulation of protein kinase ac...",94,2,2.32,"0.67912",1
"GO:0006612","protein targeting to membrane",46,1,1.14,"0.68426",1
"GO:0009895","negative regulation of catabolic process",46,1,1.14,"0.68426",1
"GO:0010091","trichome branching",46,1,1.14,"0.68426",1
"GO:0033045","regulation of sister chromatid segregati...",46,1,1.14,"0.68426",1
"GO:0033157","regulation of intracellular protein tran...",46,1,1.14,"0.68426",1
"GO:0044839","cell cycle G2/M phase transition",46,1,1.14,"0.68426",1
"GO:2000070","regulation of response to water deprivat...",46,1,1.14,"0.68426",1
"GO:0023014","signal transduction by protein phosphory...",95,2,2.35,"0.68474",1
"GO:0048232","male gamete generation",95,2,2.35,"0.68474",1
"GO:1901575","organic substance catabolic process",1428,33,35.29,"0.68546",1
"GO:0022402","cell cycle process",625,14,15.44,"0.68556",1
"GO:0009753","response to jasmonic acid",323,7,7.98,"0.69017",1
"GO:0009145","purine nucleoside triphosphate biosynthe...",96,2,2.37,"0.69027",1
"GO:0009206","purine ribonucleoside triphosphate biosy...",96,2,2.37,"0.69027",1
"GO:0009311","oligosaccharide metabolic process",96,2,2.37,"0.69027",1
"GO:0009685","gibberellin metabolic process",96,2,2.37,"0.69027",1
"GO:0048440","carpel development",96,2,2.37,"0.69027",1
"GO:0007005","mitochondrion organization",189,4,4.67,"0.69070",1
"GO:0000045","autophagosome assembly",47,1,1.16,"0.69208",1
"GO:0007088","regulation of mitotic nuclear division",47,1,1.16,"0.69208",1
"GO:0009809","lignin biosynthetic process",47,1,1.16,"0.69208",1
"GO:0031175","neuron projection development",47,1,1.16,"0.69208",1
"GO:0043242","negative regulation of protein-containin...",47,1,1.16,"0.69208",1
"GO:0043631","RNA polyadenylation",47,1,1.16,"0.69208",1
"GO:0051302","regulation of cell division",190,4,4.7,"0.69465",1
"GO:0001101","response to acid chemical",1518,35,37.51,"0.69501",1
"GO:0009813","flavonoid biosynthetic process",97,2,2.4,"0.69573",1
"GO:1901659","glycosyl compound biosynthetic process",97,2,2.4,"0.69573",1
"GO:1901699","cellular response to nitrogen compound",191,4,4.72,"0.69857",1
"GO:0015893","drug transport",145,3,3.58,"0.69920",1
"GO:0009593","detection of chemical stimulus",48,1,1.19,"0.69972",1
"GO:0006333","chromatin assembly or disassembly",98,2,2.42,"0.70110",1
"GO:0009790","embryo development",719,16,17.77,"0.70331",1
"GO:0006650","glycerophospholipid metabolic process",146,3,3.61,"0.70362",1
"GO:0051276","chromosome organization",763,17,18.86,"0.70556",1
"GO:0030833","regulation of actin filament polymerizat...",99,2,2.45,"0.70640",1
"GO:0034605","cellular response to heat",99,2,2.45,"0.70640",1
"GO:0042981","regulation of apoptotic process",99,2,2.45,"0.70640",1
"GO:0006354","DNA-templated transcription, elongation",49,1,1.21,"0.70716",1
"GO:0006665","sphingolipid metabolic process",49,1,1.21,"0.70716",1
"GO:0010769","regulation of cell morphogenesis involve...",49,1,1.21,"0.70716",1
"GO:0036294","cellular response to decreased oxygen le...",49,1,1.21,"0.70716",1
"GO:0048449","floral organ formation",49,1,1.21,"0.70716",1
"GO:0071453","cellular response to oxygen levels",49,1,1.21,"0.70716",1
"GO:1905037","autophagosome organization",49,1,1.21,"0.70716",1
"GO:0006644","phospholipid metabolic process",239,5,5.91,"0.70764",1
"GO:0044282","small molecule catabolic process",239,5,5.91,"0.70764",1
"GO:0009152","purine ribonucleotide biosynthetic proce...",147,3,3.63,"0.70798",1
"GO:0031399","regulation of protein modification proce...",285,6,7.04,"0.71049",1
"GO:0016049","cell growth",723,16,17.87,"0.71151",1
"GO:0048767","root hair elongation",100,2,2.47,"0.71162",1
"GO:0009611","response to wounding",419,9,10.35,"0.71228",1
"GO:0009161","ribonucleoside monophosphate metabolic p...",148,3,3.66,"0.71230",1
"GO:0006406","mRNA export from nucleus",50,1,1.24,"0.71442",1
"GO:0007030","Golgi organization",50,1,1.24,"0.71442",1
"GO:0007584","response to nutrient",50,1,1.24,"0.71442",1
"GO:0043467","regulation of generation of precursor me...",50,1,1.24,"0.71442",1
"GO:0048508","embryonic meristem development",50,1,1.24,"0.71442",1
"GO:0051028","mRNA transport",50,1,1.24,"0.71442",1
"GO:0071427","mRNA-containing ribonucleoprotein comple...",50,1,1.24,"0.71442",1
"GO:1900055","regulation of leaf senescence",50,1,1.24,"0.71442",1
"GO:0006164","purine nucleotide biosynthetic process",149,3,3.68,"0.71657",1
"GO:0009100","glycoprotein metabolic process",149,3,3.68,"0.71657",1
"GO:0009860","pollen tube growth",149,3,3.68,"0.71657",1
"GO:0000724","double-strand break repair via homologou...",101,2,2.5,"0.71676",1
"GO:0000725","recombinational repair",101,2,2.5,"0.71676",1
"GO:0008064","regulation of actin polymerization or de...",101,2,2.5,"0.71676",1
"GO:0009756","carbohydrate mediated signaling",101,2,2.5,"0.71676",1
"GO:0010182","sugar mediated signaling pathway",101,2,2.5,"0.71676",1
"GO:0030104","water homeostasis",101,2,2.5,"0.71676",1
"GO:0030832","regulation of actin filament length",101,2,2.5,"0.71676",1
"GO:0044093","positive regulation of molecular functio...",332,7,8.2,"0.71707",1
"GO:0048869","cellular developmental process",1365,31,33.73,"0.71777",1
"GO:0033043","regulation of organelle organization",422,9,10.43,"0.72007",1
"GO:0060918","auxin transport",150,3,3.71,"0.72079",1
"GO:0071322","cellular response to carbohydrate stimul...",150,3,3.71,"0.72079",1
"GO:0009631","cold acclimation",51,1,1.26,"0.72150",1
"GO:0009750","response to fructose",51,1,1.26,"0.72150",1
"GO:0010193","response to ozone",51,1,1.26,"0.72150",1
"GO:0018958","phenol-containing compound metabolic pro...",51,1,1.26,"0.72150",1
"GO:0043200","response to amino acid",51,1,1.26,"0.72150",1
"GO:0048236","plant-type sporogenesis",51,1,1.26,"0.72150",1
"GO:0051983","regulation of chromosome segregation",51,1,1.26,"0.72150",1
"GO:0032984","protein-containing complex disassembly",102,2,2.52,"0.72182",1
"GO:0033674","positive regulation of kinase activity",102,2,2.52,"0.72182",1
"GO:0072329","monocarboxylic acid catabolic process",102,2,2.52,"0.72182",1
"GO:0110053","regulation of actin filament organizatio...",102,2,2.52,"0.72182",1
"GO:0098660","inorganic ion transmembrane transport",511,11,12.63,"0.72242",1
"GO:0010604","positive regulation of macromolecule met...",944,21,23.33,"0.72376",1
"GO:0048588","developmental cell growth",244,5,6.03,"0.72452",1
"GO:0009141","nucleoside triphosphate metabolic proces...",151,3,3.73,"0.72496",1
"GO:2000280","regulation of root development",198,4,4.89,"0.72497",1
"GO:0009636","response to toxic substance",424,9,10.48,"0.72519",1
"GO:0016036","cellular response to phosphate starvatio...",103,2,2.55,"0.72681",1
"GO:0046677","response to antibiotic",425,9,10.5,"0.72773",1
"GO:0042157","lipoprotein metabolic process",52,1,1.29,"0.72841",1
"GO:1901000","regulation of response to salt stress",52,1,1.29,"0.72841",1
"GO:0048868","pollen tube development",199,4,4.92,"0.72860",1
"GO:0033036","macromolecule localization",1076,24,26.59,"0.73026",1
"GO:2000028","regulation of photoperiodism, flowering",104,2,2.57,"0.73172",1
"GO:0009845","seed germination",247,5,6.1,"0.73431",1
"GO:0070192","chromosome organization involved in meio...",53,1,1.31,"0.73515",1
"GO:1902533","positive regulation of intracellular sig...",53,1,1.31,"0.73515",1
"GO:0051129","negative regulation of cellular componen...",201,4,4.97,"0.73575",1
"GO:0048764","trichoblast maturation",154,3,3.81,"0.73718",1
"GO:0048765","root hair cell differentiation",154,3,3.81,"0.73718",1
"GO:0010557","positive regulation of macromolecule bio...",650,14,16.06,"0.73927",1
"GO:0065001","specification of axis polarity",106,2,2.62,"0.74132",1
"GO:0070201","regulation of establishment of protein l...",106,2,2.62,"0.74132",1
"GO:0002229","defense response to oomycetes",54,1,1.33,"0.74171",1
"GO:0035295","tube development",54,1,1.33,"0.74171",1
"GO:0043244","regulation of protein-containing complex...",54,1,1.33,"0.74171",1
"GO:0120031","plasma membrane bounded cell projection ...",54,1,1.33,"0.74171",1
"GO:2000012","regulation of auxin polar transport",54,1,1.33,"0.74171",1
"GO:0051130","positive regulation of cellular componen...",203,4,5.02,"0.74276",1
"GO:0010038","response to metal ion",739,16,18.26,"0.74294",1
"GO:0036293","response to decreased oxygen levels",156,3,3.86,"0.74508",1
"GO:0032271","regulation of protein polymerization",107,2,2.64,"0.74601",1
"GO:0006885","regulation of pH",55,1,1.36,"0.74812",1
"GO:0010311","lateral root formation",55,1,1.36,"0.74812",1
"GO:1902905","positive regulation of supramolecular fi...",55,1,1.36,"0.74812",1
"GO:0010054","trichoblast differentiation",157,3,3.88,"0.74896",1
"GO:0040007","growth",1002,22,24.76,"0.74931",1
"GO:0051241","negative regulation of multicellular org...",252,5,6.23,"0.75006",1
"GO:0007018","microtubule-based movement",108,2,2.67,"0.75063",1
"GO:0009637","response to blue light",108,2,2.67,"0.75063",1
"GO:0040008","regulation of growth",435,9,10.75,"0.75223",1
"GO:0060341","regulation of cellular localization",158,3,3.9,"0.75280",1
"GO:0006812","cation transport",613,13,15.15,"0.75310",1
"GO:0008284","positive regulation of cell population p...",56,1,1.38,"0.75437",1
"GO:0042537","benzene-containing compound metabolic pr...",56,1,1.38,"0.75437",1
"GO:0042866","pyruvate biosynthetic process",56,1,1.38,"0.75437",1
"GO:0043066","negative regulation of apoptotic process",56,1,1.38,"0.75437",1
"GO:0051304","chromosome separation",56,1,1.38,"0.75437",1
"GO:0048469","cell maturation",159,3,3.93,"0.75658",1
"GO:0051259","protein complex oligomerization",159,3,3.93,"0.75658",1
"GO:0045935","positive regulation of nucleobase-contai...",659,14,16.29,"0.75708",1
"GO:0071555","cell wall organization",255,5,6.3,"0.75918",1
"GO:0051603","proteolysis involved in cellular protein...",572,12,14.14,"0.75954",1
"GO:0030041","actin filament polymerization",110,2,2.72,"0.75964",1
"GO:0051235","maintenance of location",110,2,2.72,"0.75964",1
"GO:0007093","mitotic cell cycle checkpoint",57,1,1.41,"0.76046",1
"GO:0009069","serine family amino acid metabolic proce...",57,1,1.41,"0.76046",1
"GO:0016032","viral process",57,1,1.41,"0.76046",1
"GO:0045488","pectin metabolic process",57,1,1.41,"0.76046",1
"GO:0009314","response to radiation",967,21,23.9,"0.76244",1
"GO:0070482","response to oxygen levels",161,3,3.98,"0.76402",1
"GO:0046434","organophosphate catabolic process",111,2,2.74,"0.76404",1
"GO:0044283","small molecule biosynthetic process",838,18,20.71,"0.76442",1
"GO:0000280","nuclear division",257,5,6.35,"0.76511",1
"GO:0048528","post-embryonic root development",210,4,5.19,"0.76617",1
"GO:0009064","glutamine family amino acid metabolic pr...",58,1,1.43,"0.76641",1
"GO:0030031","cell projection assembly",58,1,1.43,"0.76641",1
"GO:0030422","production of siRNA involved in RNA inte...",58,1,1.43,"0.76641",1
"GO:0032268","regulation of cellular protein metabolic...",531,11,13.12,"0.76673",1
"GO:0001932","regulation of protein phosphorylation",162,3,4,"0.76766",1
"GO:0045926","negative regulation of growth",162,3,4,"0.76766",1
"GO:0022900","electron transport chain",112,2,2.77,"0.76837",1
"GO:0030308","negative regulation of cell growth",112,2,2.77,"0.76837",1
"GO:0048467","gynoecium development",112,2,2.77,"0.76837",1
"GO:0009723","response to ethylene",397,8,9.81,"0.76926",1
"GO:0048638","regulation of developmental growth",211,4,5.21,"0.76938",1
"GO:0071407","cellular response to organic cyclic comp...",306,6,7.56,"0.77158",1
"GO:0030004","cellular monovalent inorganic cation hom...",59,1,1.46,"0.77220",1
"GO:0043547","positive regulation of GTPase activity",59,1,1.46,"0.77220",1
"GO:0045036","protein targeting to chloroplast",59,1,1.46,"0.77220",1
"GO:0048666","neuron development",59,1,1.46,"0.77220",1
"GO:0072596","establishment of protein localization to...",59,1,1.46,"0.77220",1
"GO:0006323","DNA packaging",113,2,2.79,"0.77264",1
"GO:0016101","diterpenoid metabolic process",113,2,2.79,"0.77264",1
"GO:0042127","regulation of cell population proliferat...",164,3,4.05,"0.77482",1
"GO:1901565","organonitrogen compound catabolic proces...",845,18,20.88,"0.77613",1
"GO:0006473","protein acetylation",114,2,2.82,"0.77683",1
"GO:0010154","fruit development",933,20,23.06,"0.77733",1
"GO:0009612","response to mechanical stimulus",60,1,1.48,"0.77785",1
"GO:0034293","sexual sporulation",60,1,1.48,"0.77785",1
"GO:0045454","cell redox homeostasis",60,1,1.48,"0.77785",1
"GO:0051495","positive regulation of cytoskeleton orga...",60,1,1.48,"0.77785",1
"GO:0090150","establishment of protein localization to...",60,1,1.48,"0.77785",1
"GO:0032270","positive regulation of cellular protein ...",262,5,6.47,"0.77947",1
"GO:0000041","transition metal ion transport",115,2,2.84,"0.78096",1
"GO:0010029","regulation of seed germination",115,2,2.84,"0.78096",1
"GO:0044089","positive regulation of cellular componen...",115,2,2.84,"0.78096",1
"GO:0009856","pollination",357,7,8.82,"0.78330",1
"GO:0006096","glycolytic process",61,1,1.51,"0.78337",1
"GO:0006757","ATP generation from ADP",61,1,1.51,"0.78337",1
